,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,p,KL,Nash
31,2.72100000000000008527,18.98700000000000187583,5.08399999999999963052,5.084,13.903000000000002,0.0,0,8.76514192563344,48.87532294486825,18.9081919335759,0.0,48.87532294486825,2.890468888638147,16.017723044937753,37.26893550179191,5.137858074366562,5.137858074366562,0.0,1.9666738268395747,54.013181019234814,0,0,0,16.017723044937753,,,,
32,69.69899999999999806732,21.59300000000000352429,4.86500000000000021316,4.865,16.728,0.0,0,12.538866432373894,54.013181019234814,28.556589477311647,0.0,54.013181019234814,5.746395671024555,22.810193806287092,75.7631242367473,4.189133567626107,4.189133567626107,0.0,3.86843486817378,58.20231458686092,0,0,0,22.810193806287092,,,,
33,296.11200000000002319211,15.54400000000000048317,4.86500000000000021316,4.865,10.679,0.0,0,8.8479868158493,58.20231458686092,31.658180622136392,0.0,58.20231458686092,6.82383028191998,24.83435034021641,90.46136392045932,1.8310131841506998,1.8310131841506998,0.0,4.581540284952777,60.03332777101162,0,0,0,24.83435034021641,,,,
34,163.60599999999999454303,1.78000000000000002665,4.86500000000000021316,1.78,0.0,3.085,0.0,0.0,60.03332777101162,24.83435034021641,3.0846992841992518,56.94862848681237,4.553090697582744,20.281259642633668,59.58322852550082,0.0,0.0,0.0,3.076185292671809,56.94862848681237,0,0,0,20.281259642633668,,,,
35,72.25100000000000477485,8.41399999999999970157,4.86500000000000021316,4.865,3.5489999999999995,0.0,0,2.7626410781744823,56.94862848681237,23.04390072080815,0.0,56.94862848681237,4.019249393905105,19.024651326903044,52.38529669273025,0.786358921825517,0.786358921825517,0.0,2.7207610484767657,57.734987408637885,0,0,0,19.024651326903044,,,,
36,0.62099999999999999645,15.65400000000000169109,4.86500000000000021316,4.865,10.789000000000001,0.0,0,8.820314855126874,57.734987408637885,27.844966182029918,0.0,57.734987408637885,5.509719046878642,22.335247135151278,72.54511602320696,1.9686851448731273,1.9686851448731273,0.0,3.711523873404453,59.70367255351101,0,0,0,22.335247135151278,,,,
37,185.04499999999998749445,16.41600000000000036948,4.86500000000000021316,4.865,11.551,0.0,0,10.012569484353683,59.70367255351101,32.34781661950496,0.0,59.70367255351101,7.0733733723580565,25.274443247146905,93.87607870087785,1.538430515646317,1.538430515646317,0.0,4.74644192778499,61.24210306915733,0,0,0,25.274443247146905,,,,
38,252.36099999999998999556,2.01600000000000001421,4.86500000000000021316,2.016,0.0,2.849,0.0,0.0,61.24210306915733,25.274443247146905,2.848769415681419,58.39333365347591,4.688360069814773,20.58608317733213,61.411367242100994,0.0,0.0,0.0,3.1661401020932955,58.39333365347591,0,0,0,20.58608317733213,,,,
39,170.64199999999999590727,1.58699999999999996625,4.86500000000000021316,1.587,0.0,3.2780000000000005,0.0,0.0,58.39333365347591,20.58608317733213,3.2775887693515866,55.115744884124325,3.330487702557501,17.25559547477463,43.14293344093941,0.0,0.0,0.0,2.2610922844262786,55.115744884124325,0,0,0,17.25559547477463,,,,
40,46.90100000000000335376,0.89000000000000001332,4.86500000000000021316,0.89,0.0,3.975,0.0,0.0,55.115744884124325,17.25559547477463,3.9741743343254035,51.14157054979892,2.4818081936640852,14.773787281110545,31.83867319077272,0.0,0.0,0.0,1.6926144946264439,51.14157054979892,0,0,0,14.773787281110545,,,,
41,1.73699999999999987743,5.85099999999999997868,4.86500000000000021316,4.865,0.9859999999999998,0.0,0,0.6148355644406316,51.14157054979892,15.388622845551177,0.0,51.14157054979892,2.0506170092355993,13.338005836315578,26.139898063754146,0.3711644355593682,0.3711644355593682,0.0,1.4026803718703305,51.512734985358286,0,0,0,13.338005836315578,,,,
42,0.02000000000000000042,18.12000000000000099476,4.86500000000000021316,4.865,13.255,0.0,0,9.060768350816797,51.512734985358286,22.398774187132375,0.0,51.512734985358286,3.833469817061222,18.565304370071154,49.887119442670404,4.1942316491832035,4.1942316491832035,0.0,2.5969044585932117,55.70696663454149,0,0,0,18.565304370071154,,,,
