,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3
1,536.81399999999996452971,1.45999999999999996447,4.40000000000000035527,1.46,0.0,2.9400000000000004,0.0,0.0,100.0,15.0709774,0.0,100.0,0.2653429725567143,14.805634427443286,209.93477247128965,0.0,0.0,0.07097740000000001,0.2053029786687694,99.9290226,500.0,0.472167,499.527833,15.277801427443249
2,622.45299999999997453415,1.90999999999999992006,4.40000000000000035527,1.91,0.0,2.49,0.0,0.0,99.9290226,15.277801427443249,0.0,99.9290226,0.27143967551420756,15.006361751929042,470.2352220286942,0.0,0.0,0.0,0.13695542822087123,99.9290226,499.527833,30.51879569158464,469.0090373084154,45.52515744351365
3,820.59199999999987085175,6.03000000000000024869,4.40000000000000035527,4.4,1.63,0.0,0,0.552188862852508,99.9290226,46.07734630636616,0.0,99.9290226,1.708903966944018,44.36844233942214,2898.3022124954564,1.0778111371474919,1.0778111371474919,0.0,0.8800081862441235,101.00683373714749,469.0090373084154,28.654241148405294,440.3547961600101,73.02268348782741
4,885.02300000000002455636,5.29000000000000003553,4.40000000000000035527,4.4,0.8899999999999997,0.0,0,0.30475382357268244,101.00683373714749,73.32743731140009,0.0,101.00683373714749,3.706944394550929,69.62049291684916,6229.402630161996,0.5852461764273172,0.5852461764273172,0.0,1.9253753317525133,101.5920799135748,440.3547961600101,26.903602097816936,413.45119406219317,96.5240950146661
5,902.68700000000001182343,6.95000000000000017764,4.40000000000000035527,4.4,2.55,0.0,0,0.8782303294701876,101.5920799135748,97.40232534413629,0.0,101.5920799135748,5.950052093109024,91.45227325102726,9942.00738643814,1.6717696705298122,1.6717696705298122,0.0,3.1067019625474828,103.26384958410462,413.45119406219317,25.25991884024966,388.1912752219435,116.7121920912769
6,858.90900000000010550139,6.48000000000000042633,4.40000000000000035527,4.4,2.08,0.0,0,0.7281486440756257,103.26384958410462,117.44034073535254,0.0,103.26384958410462,8.127071185497485,109.31326954985505,13528.207991923891,1.3518513559243743,1.3518513559243743,0.0,4.25809076082278,104.615700940029,388.1912752219435,23.716656880967424,364.47461834097606,133.0299264308225
7,816.39800000000013824319,10.33999999999999985789,4.40000000000000035527,4.4,5.9399999999999995,0.0,0,2.1066467285673944,104.615700940029,135.1365731593899,0.0,104.615700940029,10.26896630910144,124.86760685028847,17044.69885508246,3.833353271432605,3.833353271432605,0.0,5.3942921280009,108.4490542114616,364.47461834097606,22.267680952057255,342.2069373889188,147.13528780234577
8,812.21600000000012187229,4.78000000000000024869,4.40000000000000035527,4.4,0.3799999999999999,0.0,0,0.13970687055301256,108.4490542114616,147.27499467289877,0.0,108.4490542114616,11.851871085655638,135.42312358724314,19637.401749496297,0.24029312944698733,0.24029312944698733,0.0,6.235700562136871,108.68934734090858,342.2069373889188,20.907230621552394,321.2997067673664,156.33035420879554
9,803.88999999999975898390,3.50000000000000000000,4.40000000000000035527,3.5,0.0,0.9000000000000004,0.0,0.0,108.68934734090858,156.33035420879554,0.0,108.68934734090858,13.09113835086119,143.23921585793434,21664.166018736116,0.0,0.0,0.0,6.895326289616196,108.68934734090858,321.2997067673664,19.62989739272308,301.6698093746433,162.86911325065745
10,771.08500000000003637979,1.40999999999999992006,4.40000000000000035527,1.41,0.0,2.99,0.0,0.0,108.68934734090858,162.86911325065745,0.0,108.68934734090858,14.016398805249244,148.8527144454082,23175.79227978073,0.0,0.0,0.0,7.388271361442328,108.68934734090858,301.6698093746433,18.43060320249267,283.23920617215066,167.28331764790084
11,938.62800000000004274625,2.64000000000000012434,4.40000000000000035527,2.64,0.0,1.7600000000000002,0.0,0.0,108.68934734090858,167.28331764790084,0.0,108.68934734090858,14.655240434377925,152.62807721352291,24218.745172977484,0.0,0.0,0.0,7.728835175058045,108.68934734090858,283.23920617215066,17.30458023349919,265.9346259386515,169.93265744702205
12,1240.38000000000010913936,7.55999999999999872102,4.40000000000000035527,4.4,3.1599999999999984,0.0,0,1.1643470912374272,108.68934734090858,171.09700453825948,0.0,108.68934734090858,15.216306112444217,155.88069842581527,25134.247494987863,1.9956529087625712,1.9956529087625712,0.0,8.028073080760329,110.68500024967115,265.9346259386515,16.247351959544744,249.68727397910675,172.12805038535998
13,1329.41000000000008185452,5.83999999999999985789,4.40000000000000035527,4.4,1.4399999999999995,0.0,0,0.540330722321918,110.68500024967115,172.6683811076819,0.0,110.68500024967115,15.449932563736596,157.21844854394533,25515.33340650864,0.8996692776780815,0.8996692776780815,0.0,8.152711413842713,111.58466952734923,249.68727397910675,15.25471534907861,234.43255863002813,172.47316389302395
14,1335.89000000000010004442,9.17999999999999971578,4.40000000000000035527,4.4,4.779999999999999,0.0,0,1.8081765273566002,111.58466952734923,174.28134042038056,0.0,111.58466952734923,15.691220016652249,158.59012040372832,25908.839031699838,2.971823472643399,2.971823472643399,0.0,8.281458790365912,114.55649299999263,234.43255863002813,14.32272415596363,220.10983447406448,172.91284455969196
15,1297.26000000000021827873,8.53999999999999914735,4.40000000000000035527,4.4,4.139999999999999,0.0,0,1.6077867674072217,114.55649299999263,174.52063132709918,0.0,114.55649299999263,15.72714358373423,158.79348774336495,25967.418680131068,2.532213232592777,2.532213232592777,0.0,8.300628954986898,117.08870623258541,220.10983447406448,13.44767323109799,206.6621612429665,172.24116097446293
16,1240.38000000000010913936,4.61000000000000031974,4.40000000000000035527,4.4,0.20999999999999996,0.0,0,0.08335711996163522,117.08870623258541,172.32451809442458,0.0,117.08870623258541,15.39868661573977,156.9258314786848,25431.74853218771,0.12664288003836474,0.12664288003836474,0.0,8.125370201989774,117.21534911262377,206.6621612429665,12.626083792522962,194.03607745044354,169.55191527120775
17,1209.33999999999991814548,1.59000000000000007994,4.40000000000000035527,1.59,0.0,2.8100000000000005,0.0,0.0,117.21534911262377,169.55191527120775,0.0,117.21534911262377,14.98797843047616,154.5639368407316,24761.733106930023,0.0,0.0,0.0,7.9062821164540535,117.21534911262377,194.03607745044354,11.854689595457597,182.18138785498596,166.41862643618921
18,1252.91000000000030922820,6.80999999999999960920,4.40000000000000035527,4.4,2.4099999999999993,0.0,0,0.9576568666210223,117.21534911262377,167.37628330281024,0.0,117.21534911262377,14.66881706606709,152.70746623674316,24240.903618217642,1.452343133378977,1.452343133378977,0.0,7.73607463400958,118.66769224600274,182.18138785498596,11.13042394727914,171.05096390770683,163.83789018402229
19,1348.88999999999987267074,3.75999999999999978684,4.40000000000000035527,3.76,0.0,0.6400000000000006,0.0,0.0,118.66769224600274,163.83789018402229,0.0,118.66769224600274,14.155627875558519,149.68226230846378,23403.143687403972,0.0,0.0,0.0,7.462479392295256,118.66769224600274,171.05096390770683,10.450407515826898,160.60055639187993,160.13266982429064
20,1401.52000000000020918378,1.69999999999999995559,4.40000000000000035527,1.7,0.0,2.7,0.0,0.0,118.66769224600274,160.13266982429064,0.0,118.66769224600274,13.626107169000692,146.50656265528994,22538.319821547597,0.0,0.0,0.0,7.180292745783468,118.66769224600274,160.60055639187993,9.811936882561259,150.78861950931866,156.3184995378512
21,1271.81999999999993633537,4.91000000000000014211,4.40000000000000035527,4.4,0.5099999999999998,0.0,0,0.20516868351810985,118.66769224600274,156.52366822136932,0.0,118.66769224600274,13.11812973380381,143.4055384875655,21708.281349439385,0.30483131648188994,0.30483131648188994,0.0,6.909700971882652,118.97252356248464,150.78861950931866,9.212473795070775,141.5761457142479,152.6180122826363
22,1178.68000000000006366463,7.33999999999999985789,4.40000000000000035527,4.4,2.9399999999999995,0.0,0,1.185775309418118,118.97252356248464,153.80378759205442,0.0,118.97252356248464,12.74041604793866,141.06337154411577,21090.832132251966,1.7542246905818815,1.7542246905818815,0.0,6.708573788528033,120.72674825306652,141.5761457142479,8.649635076200346,132.92651063804755,149.7130066203161
23,1089.07999999999992724042,2.85000000000000008882,4.40000000000000035527,2.85,0.0,1.5500000000000003,0.0,0.0,120.72674825306652,149.7130066203161,0.0,120.72674825306652,12.180668196976923,137.53233842333918,20175.384004555362,0.0,0.0,0.0,6.410638210705331,120.72674825306652,132.92651063804755,8.121183149684125,124.80532748836342,145.6535215730233
24,1036.90000000000031832315,3.02000000000000001776,4.40000000000000035527,3.02,0.0,1.3800000000000003,0.0,0.0,120.72674825306652,145.6535215730233,0.0,120.72674825306652,11.635191663592796,134.01832990943052,19282.76539734339,0.0,0.0,0.0,6.120444854521407,120.72674825306652,124.80532748836342,7.625017144617597,117.18031034374582,141.6433470540481
25,994.08299999999996998667,4.88999999999999968026,4.29000000000000003553,4.29,0.5999999999999996,0.0,0,0.24556312561176502,120.72674825306652,141.88891017965986,0.0,120.72674825306652,11.138310345913993,130.75059983374587,18469.209433831922,0.3544368743882346,0.3544368743882346,0.0,5.8562353067534705,121.08118512745476,117.18031034374582,7.1591645434044535,110.02114580034136,137.90976437715034
26,1041.72000000000002728484,4.62000000000000010658,4.29000000000000003553,4.29,0.33000000000000007,0.0,0,0.1354562355617462,121.08118512745476,138.0452206127121,0.0,121.08118512745476,10.639980973318679,127.40523963939341,17652.823343884793,0.19454376443825386,0.19454376443825386,0.0,5.5913871020162915,121.27572889189301,110.02114580034136,6.7217733399745585,103.2993724603668,134.12701297936798
27,1100.81999999999993633537,5.33000000000000007105,4.29000000000000003553,4.29,1.04,0.0,0,0.4275782759773664,121.27572889189301,134.55459125534534,0.0,121.27572889189301,10.195364606000723,124.35922664934462,16924.026908656935,0.6124217240226336,0.6124217240226336,0.0,5.355201824991492,121.88815061591565,103.2993724603668,6.311104677097821,96.98826778326898,130.67033132644244
28,1083.23000000000001818989,2.79000000000000003553,4.29000000000000003553,2.79,0.0,1.5,0.0,0.0,121.88815061591565,130.67033132644244,0.0,121.88815061591565,9.70957483327262,120.96075649316981,16127.2834199452,0.0,0.0,0.0,5.097275562578502,121.88815061591565,96.98826778326898,5.925525933523482,91.06274184974549,126.8862824266933
29,1066.03000000000020008883,1.62000000000000010658,4.29000000000000003553,1.62,0.0,2.67,0.0,0.0,121.88815061591565,126.8862824266933,0.0,121.88815061591565,9.245484647733846,117.64079777895945,15365.66223464247,0.0,0.0,0.0,4.851004134610053,121.88815061591565,91.06274184974549,5.563504233462597,85.4992376162829,123.20430201242206
30,989.39099999999996271072,2.52000000000000001776,4.29000000000000003553,2.52,0.0,1.77,0.0,0.0,121.88815061591565,123.20430201242206,0.0,121.88815061591565,8.802682015654636,114.40161999676742,14638.529496510218,0.0,0.0,0.0,4.616156786161407,121.88815061591565,85.4992376162829,5.223600352610554,80.27563726367234,119.625220349378
31,902.68700000000001182343,1.29000000000000003553,4.29000000000000003553,1.29,0.0,3.0,0.0,0.0,121.88815061591565,119.625220349378,0.0,121.88815061591565,8.380626335975114,111.24459401340289,13945.03942836163,0.0,0.0,0.0,4.392434803005104,121.88815061591565,80.27563726367234,4.90446299648287,75.37117426718947,116.14905700988575
32,783.29300000000000636646,2.02999999999999980460,4.29000000000000003553,2.03,0.0,2.2600000000000002,0.0,0.0,121.88815061591565,116.14905700988575,0.0,121.88815061591565,7.978685986797234,108.17037102308852,13284.19538981957,0.0,0.0,0.0,4.179491595977062,121.88815061591565,75.37117426718947,4.604823428317712,70.76635083887176,112.77519445140625
33,688.74499999999989086064,2.89999999999999991118,4.29000000000000003553,2.9,0.0,1.3900000000000001,0.0,0.0,121.88815061591565,112.77519445140625,0.0,121.88815061591565,7.596167519717389,105.17902693168887,12654.89741511004,0.0,0.0,0.0,3.9769482998061876,121.88815061591565,70.76635083887176,4.323490425188233,66.44286041368352,109.50251735687712
34,626.03399999999987812771,2.14999999999999991118,4.29000000000000003553,2.15,0.0,2.14,0.0,0.0,121.88815061591565,109.50251735687712,0.0,121.88815061591565,7.232338284557091,102.27017907232003,12055.979109813916,0.0,0.0,0.0,3.7844058456115124,121.88815061591565,66.44286041368352,4.059345542272685,62.38351487141083,106.32952461459271
35,587.30799999999999272404,1.20999999999999996447,4.29000000000000003553,1.21,0.0,3.08,0.0,0.0,121.88815061591565,106.32952461459271,0.0,121.88815061591565,6.886443887430625,99.44308072716208,11486.23617315456,0.0,0.0,0.0,3.6014542617791405,121.88815061591565,62.38351487141083,3.811338666455287,58.57217620495555,103.25441939361735
36,594.24199999999996180122,1.50000000000000000000,4.29000000000000003553,1.5,0.0,2.79,0.0,0.0,121.88815061591565,103.25441939361735,0.0,121.88815061591565,6.557721585932006,96.69669780768535,10944.448329772105,0.0,0.0,0.0,3.4276797968029062,121.88815061591565,58.57217620495555,3.5784838415811233,54.99369236337442,100.27518164926649
37,594.24199999999996180122,1.00000000000000000000,4.29000000000000003553,1.0,0.0,3.29,0.0,0.0,121.88815061591565,100.27518164926649,0.0,121.88815061591565,6.245410489946729,94.02977115931975,10429.396075286877,0.0,0.0,0.0,3.2626703309727505,121.88815061591565,54.99369236337442,3.3598553487682885,51.63383701460613,97.38962650808803
38,580.42200000000002546585,0.45000000000000001110,4.29000000000000003553,0.45,0.0,3.84,0.0,0.0,121.88815061591565,97.38962650808803,0.0,121.88815061591565,5.948759251758286,91.44086725632974,9939.873341623681,0.0,0.0,0.0,3.106019444279998,121.88815061591565,51.63383701460613,3.1545840261944824,48.479252988411645,94.59545128252421
39,570.18200000000001637090,1.63999999999999990230,4.29000000000000003553,1.64,0.0,2.6500000000000004,0.0,0.0,121.88815061591565,94.59545128252421,0.0,121.88815061591565,5.6670317839692155,88.92841949855499,9474.696953722112,0.0,0.0,0.0,2.95732942978012,121.88815061591565,48.479252988411645,2.9618538137272905,45.51739917468436,91.89027331228229
40,580.42200000000002546585,1.55000000000000004441,4.29000000000000003553,1.55,0.0,2.74,0.0,0.0,121.88815061591565,91.89027331228229,0.0,121.88815061591565,5.399511429755922,86.49076188252637,9032.713565141545,0.0,0.0,0.0,2.816213480309159,121.88815061591565,45.51739917468436,2.7808985086612688,42.73650066602309,89.27166039118762
41,640.47500000000002273737,0.89000000000000001332,4.29000000000000003553,0.89,0.0,3.4,0.0,0.0,121.88815061591565,89.27166039118762,0.0,121.88815061591565,5.145503920393702,84.12615647079392,8612.80461533613,0.0,0.0,0.0,2.6822972282600093,121.88815061591565,42.73650066602309,2.610998719664195,40.125501946358895,86.73715519045811
42,715.58799999999996543920,2.08000000000000007105,4.29000000000000003553,2.08,0.0,2.21,0.0,0.0,121.88815061591565,86.73715519045811,0.0,121.88815061591565,4.904339384534405,81.8328158059237,8213.889737501204,0.0,0.0,0.0,2.555219780237935,121.88815061591565,40.125501946358895,2.451479006822847,37.674022939536044,84.28429481274655
43,771.08500000000003637979,2.04000000000000003553,4.29000000000000003553,2.04,0.0,2.25,0.0,0.0,121.88815061591565,84.28429481274655,0.0,121.88815061591565,4.6753736182509,79.60892119449565,7834.928956201425,0.0,0.0,0.0,2.4346343585975307,121.88815061591565,37.674022939536044,2.3017051964185016,35.37231774311754,81.91062639091416
44,1012.98000000000001818989,2.08000000000000007105,4.29000000000000003553,2.08,0.0,2.21,0.0,0.0,121.88815061591565,81.91062639091416,0.0,121.88815061591565,4.457988781139568,77.4526376097746,7474.9239432590475,0.0,0.0,0.0,2.3202086383692584,121.88815061591565,35.37231774311754,2.161081859756989,33.21123588336055,79.61371946953159
45,1032.08999999999969077180,5.37000000000000010658,4.29000000000000003553,4.29,1.08,0.0,0,0.4462658376217701,121.88815061591565,80.05998530715335,0.0,121.88815061591565,4.2913875424401935,75.76859776471316,7198.874304598514,0.63373416237823,0.63373416237823,0.0,2.232555819804592,122.52188477829388,33.21123588336055,2.029049946030345,31.182185937330207,77.7976477107435
46,1066.03000000000020008883,12.01999999999999957367,4.29000000000000003553,4.29,7.7299999999999995,0.0,0,3.210713558182981,122.52188477829388,81.00836126892648,0.0,122.52188477829388,4.376446637669191,76.63191463125729,7339.829002458661,4.519286441817019,4.519286441817019,0.0,2.277302778561973,127.0411712201109,31.182185937330207,1.9050845597994623,29.277101377530744,78.53699919105675
47,1100.81999999999993633537,7.54000000000000003553,4.29000000000000003553,4.29,3.25,0.0,0,1.3997041458946344,127.0411712201109,79.93670333695138,0.0,127.0411712201109,4.280379564978419,75.65632377197296,7180.630062285345,1.8502958541053656,1.8502958541053656,0.0,2.226765578233248,128.89146707421625,29.277101377530744,1.7886928742620676,27.488408503268676,77.44501664623503
48,1066.03000000000020008883,10.33000000000000007105,4.29000000000000003553,4.29,6.04,0.0,0,2.6391829971905736,128.89146707421625,80.0841996434256,0.0,128.89146707421625,4.293550994768126,75.79064864865748,7202.459868115266,3.4008170028094264,3.4008170028094264,0.0,2.2336938240416893,132.29228407702567,27.488408503268676,1.6794121720101924,25.808996331258484,77.47006082066767
49,1041.72000000000002728484,6.37999999999999989342,4.29000000000000003553,4.29,2.09,0.0,0,0.9373228404436325,132.29228407702567,78.4073836611113,0.0,132.29228407702567,4.144767398396219,74.26261626271508,6955.82328792611,1.1526771595563674,1.1526771595563674,0.0,2.155446702369921,133.44496123658203,25.808996331258484,1.576808005488125,24.23218832577036,75.8394242682032
50,1089.07999999999992724042,4.44000000000000039080,4.29000000000000003553,4.29,0.15000000000000036,0.0,0,0.06785812227317166,133.44496123658203,75.90728239047637,0.0,133.44496123658203,3.9268498725472583,71.9804325179291,6594.386573971108,0.0821418777268287,0.0821418777268287,0.0,2.040897750679893,133.52710311430886,24.23218832577036,1.4804724698377079,22.751715855932652,73.46090498776681
51,1077.40000000000009094947,2.62000000000000010658,4.29000000000000003553,2.62,0.0,1.67,0.0,0.0,133.52710311430886,73.46090498776681,0.0,133.52710311430886,3.718196603171159,69.74270838459564,6248.084591189366,0.0,0.0,0.0,1.9312846197469977,133.52710311430886,22.751715855932652,1.3900225812646467,21.361693274668006,71.1327309658603
52,1066.03000000000020008883,3.35000000000000008882,4.29000000000000003553,3.35,0.0,0.94,0.0,0.0,133.52710311430886,71.1327309658603,0.0,133.52710311430886,3.5238793483815147,67.60885161747879,5925.361791445191,0.0,0.0,0.0,1.8292640087960514,133.52710311430886,21.361693274668006,1.3050987544789934,20.056594520189012,68.91395037195778
53,1106.72000000000002728484,4.62000000000000010658,4.09999999999999964473,4.1,0.5200000000000005,0.0,0,0.23538629315005838,133.52710311430886,69.14933666510784,0.0,133.52710311430886,3.3616455774446954,65.78769108766315,5655.756710541289,0.2846137068499421,0.2846137068499421,0.0,1.7441355559496066,133.8117168211588,20.056594520189012,1.2253633731568359,18.831231147032177,67.01305446081997
54,1271.81999999999993633537,3.87000000000000010658,4.09999999999999964473,3.87,0.0,0.22999999999999954,0.0,0.0,133.8117168211588,67.01305446081997,0.0,133.8117168211588,3.1903445025667376,63.822709958253235,5370.910179156689,0.0,0.0,0.0,1.6542987559128857,133.8117168211588,18.831231147032177,1.1504994477400423,17.680731699292135,64.97320940599327
55,1271.81999999999993633537,6.29000000000000003553,4.09999999999999964473,4.1,2.1900000000000004,0.0,0,0.9934514698746237,133.8117168211588,65.9666608758679,0.0,133.8117168211588,3.107749903296207,62.85891097257169,5233.502214387993,1.1965485301253767,1.1965485301253767,0.0,1.611001950274878,135.00826535128417,17.680731699292135,1.0802093552381111,16.600522344054024,63.9391203278098
56,1148.42000000000007275958,11.42999999999999971578,4.09999999999999964473,4.1,7.33,0.0,0,3.3548470949702787,135.00826535128417,67.29396742278009,0.0,135.00826535128417,3.2126650495613314,64.08130237321875,5408.036101191983,3.9751529050297214,3.9751529050297214,0.0,1.666001528129896,138.98341825631388,18.2339406003679,1.1140078111225449,17.119932789245357,65.1953101843413
