,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,KL,Nash
2192,0.37600000000000000089,0.11500000000000000500,4.63100000000000022737,0.115,0.0,4.516,0.0,0.0,0.0,9.679883786257971,0.0,0.0,0.9130250299941736,8.766858756263796,1.7742779918311875,0.0,0.0,0.0,0.49916613785322,0.0,0.0,0.0,0.0,8.766858756263796,,,
2193,0.40000000000000002220,0.16300000000000000600,4.23500000000000031974,0.163,0.0,4.072,0.0,0.0,0.0,8.766858756263796,0.0,0.0,0.7740561415394478,7.992802614724348,1.5666193373883592,0.0,0.0,0.0,0.4086346312895315,0.0,0,0,0,7.992802614724348,,,
2194,0.33100000000000001643,0.56000000000000005329,4.23500000000000031974,0.56,0.0,3.6750000000000003,0.0,0.0,0.0,7.992802614724348,0.0,0.0,0.663535645064377,7.329266969659971,1.3580826845810252,0.0,0.0,0.0,0.3467563140552419,0.0,0,0,0,7.329266969659971,,,
2195,0.44799999999999995381,1.84199999999999985967,4.23500000000000031974,1.8419999999999999,0.0,2.3930000000000007,0.0,0.0,0.0,7.329266969659971,0.0,0.0,0.5742927672280685,6.754974202431902,1.1875970333649672,0.0,0.0,0.0,0.29728003596432434,0.0,0,0,0,6.754974202431902,,,
2196,0.40000000000000002220,1.65400000000000013678,4.23500000000000031974,1.6540000000000001,0.0,2.5810000000000004,0.0,0.0,0.0,6.754974202431902,0.0,0.0,0.5012702564727881,6.253703945959114,1.0465017716468767,0.0,0.0,0.0,0.2571686749667661,0.0,0,0,0,6.253703945959114,,,
2197,3.27999999999999980460,15.04599999999999937472,4.23500000000000031974,4.235,10.811,0.0,0,0.02055003359324381,0.0,6.274253979552358,0.0,0.0,0.4432369277915302,5.831017051760828,0.9332065211688565,10.790449966406756,10.790449966406756,0.0,0.22556200944851856,10.790449966406756,0,0,0,5.831017051760828,,,
2198,1.46300000000000007816,1.03900000000000014566,4.23500000000000031974,1.0390000000000001,0.0,3.196,0.0,0.0,10.790449966406756,5.876926202113095,0.021497323241121035,10.768952643165635,0.39745030994807096,5.479475892165024,0.8430047251372963,0.0,0.0,0.045909150352267517,0.20081539522716232,10.723043492813368,0,0,0,5.479475892165024,,,
2199,0.91400000000000003464,0.90099999999999991207,4.23500000000000031974,0.9009999999999999,0.0,3.3340000000000005,0.0,0.0,10.723043492813368,5.525094319867506,0.022285935459958533,10.700757557353409,0.3585903558484633,5.166503964019043,0.7658224987729073,0.0,0.0,0.04561842770248168,0.17995856738127733,10.655139129650927,0,0,0,5.166503964019043,,,
2200,0.84900000000000008793,7.36399999999999987921,4.23500000000000031974,4.235,3.1289999999999996,0.0,0,0.02293188745333863,10.655139129650927,5.234859803135677,0.0,10.655139129650927,0.32774861859452387,4.9071111845411535,0.7041159838772388,3.106068112546661,3.106068112546661,0.045423951663295416,0.1635101721009052,13.715783290534292,0,0,0,4.9071111845411535,,,
2201,1.12099999999999999645,6.53100000000000058265,4.23500000000000031974,4.235,2.2960000000000003,0.0,0,0.024815076285190862,13.715783290534292,4.990398052666182,0.0,13.715783290534292,0.30263867336034395,4.687759379305838,0.6535572392712063,2.2711849237148094,2.2711849237148094,0.058471791839838284,0.15019329769724082,15.928496422409262,0,0,0,4.687759379305838,,,
2202,1.71099999999999985434,7.03000000000000024869,4.23500000000000031974,4.235,2.795,0.0,0,0.04102487068850902,15.928496422409262,4.796689065009578,0.0,15.928496422409262,0.2833142310236597,4.513374833985918,0.61443698171724,2.753975129311491,2.753975129311491,0.06790481501523069,0.13999384396217007,18.614566736705523,0,0,0,4.513374833985918,,,
2203,0.78500000000000003109,0.69599999999999995204,4.23500000000000031974,0.696,0.0,3.5390000000000006,0.0,0.0,18.614566736705523,4.5925560054045125,0.04096477077195101,18.573601965933573,0.263505618581682,4.32905038682283,0.5741330767659752,0.0,0.0,0.07918117141859371,0.1295863115814231,18.49442079451498,0,0,0,4.32905038682283,,,
2204,0.60699999999999998401,0.02000000000000000042,4.23500000000000031974,0.02,0.0,4.215000000000001,0.0,0.0,18.49442079451498,4.407687340306624,0.04847654218432114,18.44594425233066,0.2460653212990364,4.161622019007588,0.5384660142346768,0.0,0.0,0.07863695348379368,0.12046552851982173,18.367307298846864,0,0,0,4.161622019007588,,,
2205,0.55200000000000004619,1.28499999999999992006,4.23500000000000031974,1.285,0.0,2.95,0.0,0.0,18.367307298846864,4.239780085677614,0.03369597751862959,18.333611321328235,0.23064178772917063,4.009138297948444,0.5067721065020369,0.0,0.0,0.07815806667002595,0.11243475166690672,18.25545325465821,0,0,0,4.009138297948444,,,
2206,0.49899999999999999911,1.71999999999999997335,4.23500000000000031974,1.72,0.0,2.5150000000000006,0.0,0.0,18.25545325465821,4.086841443105984,0.028553301036232714,18.226899953621977,0.21694289226298177,3.869898550843002,0.4784956264755665,0.0,0.0,0.07770314515753961,0.10533148143604136,18.14919680846444,0,0,0,3.869898550843002,,,
2207,0.49899999999999999911,1.43900000000000005684,4.23500000000000031974,1.439,0.0,2.7960000000000003,0.0,0.0,18.14919680846444,3.9471358967110373,0.031559832950347776,18.117636975514092,0.2047242284363513,3.742411668274686,0.4531681812116255,0.0,0.0,0.07723734586803536,0.09902056627447607,18.040399629646057,0,0,0,3.742411668274686,,,
2208,0.55200000000000004619,4.68299999999999982947,4.23500000000000031974,4.235,0.4479999999999995,0.0,0,0.007305761353345597,18.040399629646057,3.8266255047636415,0.0,18.040399629646057,0.19441318455830175,3.6322123202053396,0.4317126387294977,0.4406942386466539,0.4406942386466539,0.07690807513561032,0.09371413107827811,18.4041857931571,0,0,0,3.6322123202053396,,,
2209,0.49899999999999999911,1.21399999999999996803,4.23500000000000031974,1.214,0.0,3.0210000000000004,0.0,0.0,18.4041857931571,3.7105238526876225,0.034575851687561956,18.369609941469538,0.18468196672749237,3.52584188596013,0.411390958654492,0.0,0.0,0.07831153248228301,0.08872304305858401,18.291298408987256,0,0,0,3.52584188596013,,,
2210,0.75400000000000000355,2.52899999999999991473,4.23500000000000031974,2.529,0.0,1.7060000000000004,0.0,0.0,18.291298408987256,3.6037368369742784,0.01940637490524574,18.27189203408201,0.1759087974659282,3.4278280395083502,0.39300656394468286,0.0,0.0,0.07789495101414831,0.08423812246059652,18.193997083067863,0,0,0,3.4278280395083502,,,
2211,0.72400000000000008793,2.16199999999999992184,4.23500000000000031974,2.162,0.0,2.0730000000000004,0.0,0.0,18.193997083067863,3.5052909192861215,0.023456405900845613,18.17054067716702,0.16797290153229705,3.3373180177538244,0.37632249255315353,0.0,0.0,0.07746287977777143,0.08019386658240707,18.093077797389245,0,0,0,3.3373180177538244,,,
2212,0.63600000000000000977,3.83000000000000007105,4.23500000000000031974,3.83,0.0,0.40500000000000025,0.0,0.0,18.093077797389245,3.414431236748181,0.0045573795576907125,18.088520417831553,0.16077915038697943,3.2536520863612015,0.36115221871841563,0.0,0.0,0.07711321899435684,0.07653865491716258,18.011407198837198,0,0,0,3.2536520863612015,,,
2213,6.33899999999999952394,41.50699999999999789679,4.23500000000000031974,4.235,37.272,0.0,0,2.515821077512946,18.011407198837198,5.846257641301682,0.0,18.011407198837198,0.39399952257268434,5.452258118728997,0.8361750612860646,34.75617892248705,34.75617892248705,0.07678447742753364,0.19895765985838304,52.69080164389672,0,0,0,5.452258118728997,,,
2214,67.73899999999999010925,53.38800000000000522959,4.23500000000000031974,4.235,49.153000000000006,0.0,0,12.712609150631067,52.69080164389672,18.38949356450738,0.0,52.69080164389672,2.660615152660776,15.728878411846603,4.875214537044451,36.44039084936894,36.44039084936894,0.22462629514731286,1.523447867410102,88.90656619811834,0,0,0,15.728878411846603,,,
2215,28.47500000000000142109,4.17199999999999970868,4.23500000000000031974,4.172,0.0,0.06300000000000061,0.0,0.0,88.90656619811834,16.107881700906194,0.003407673748996923,88.90315852436935,2.1335189132016112,13.974362787704584,3.9849192875157353,0.0,0.0,0.37900328905959046,1.204017285387196,88.52415523530975,0,0,0,13.974362787704584,,,
2216,4.64599999999999990763,1.23700000000000009948,4.23500000000000031974,1.237,0.0,2.998,0.0,0.0,88.52415523530975,14.35106192556288,0.1614836286691588,88.36267160664059,1.759972339003077,12.591089586559802,3.34080864613414,0.0,0.0,0.37669913785829506,0.980712622369257,87.9859724687823,0,0,0,12.591089586559802,,,
2217,2.11099999999999976552,8.64600000000000079581,4.23500000000000031974,4.235,4.4110000000000005,0.0,0,1.7217972009813876,87.9859724687823,14.687980018313572,0.0,87.9859724687823,1.8293742701286333,12.858605748184939,3.461412529533126,2.689202799018613,2.689202799018613,0.3750932307723835,1.021983116481447,90.30008203702853,0,0,0,12.858605748184939,,,
2218,21.40099999999999980105,51.44500000000000028422,4.23500000000000031974,4.235,47.21,0.0,0,24.402536887798043,90.30008203702853,37.64610115334548,0.0,90.30008203702853,8.781440970170562,28.864660183174912,14.328747141818168,22.807463112201958,22.807463112201958,0.3849585173625014,5.439191646680708,112.72258663186798,0,0,0,28.864660183174912,,,
