vazao,vazao_calc,chuva_media
1.012,0.03067471,3.199
1.012,0.030006608,1.707
1.012,0.029337073,0.085
1.012,0.028679527,2.377
1.012,0.028043102,4.3
1.012,0.027417071,2.182
1.012,0.026792383,0.124
0.775,0.026172884,0.667
0.775,0.025557451,0.118
0.775,0.02494826,0.389
0.775,0.024347855,0.892
0.83,0.023756273,0.743
0.888,0.023177063,1.816
0.888,0.022677645,5.841
0.888,0.0,0.144
0.888,0.0,0.716
0.949,0.0,1.354
1.012,0.0,1.425
1.012,0.0,0.345
1.012,0.0,0.0
1.012,0.0,0.44
1.012,0.0,0.0
1.012,0.0,0.017
1.012,0.0,0.0
1.012,0.0,0.022
1.012,0.0,0.092
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.021
1.012,0.0,0.0
1.012,0.0,0.08
1.012,0.0,0.271
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.057
1.078,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.147,0.0,0.0
1.451,0.0,0.187
1.451,0.0,0.0
1.451,0.0,0.0
1.451,0.0,0.225
1.535,0.0,1.475
1.535,0.0,0.363
1.451,0.0,0.907
1.535,0.0,0.168
1.622,0.0,0.045
1.622,0.0,0.0
1.622,0.0,0.0
1.535,0.0,0.152
1.535,0.0,0.001
1.622,0.0,0.002
1.622,0.0,0.0
1.622,0.0,0.0
1.622,0.0,0.0
1.451,0.0,0.0
1.293,0.0,0.0
1.293,0.0,0.207
1.147,0.0,0.0
1.012,0.0,0.0
1.012,0.0,1.046
1.012,0.0,0.104
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.413
1.012,0.0,0.419
1.012,0.0,0.844
1.012,0.0,0.006
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.012,0.0,0.0
1.147,0.0,0.148
1.147,0.0,0.182
1.147,0.0,0.234
1.147,0.0,0.249
1.147,0.0,9.187
1.147,0.0,0.0
1.147,0.0,0.009
1.147,0.0,0.0
1.147,0.0,0.0
1.293,0.0,0.089
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.321
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.097
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,1.307
1.147,0.0,0.283
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.147,0.0,0.0
1.078,1.115923e-05,0.0
1.012,2.5589787e-05,0.0
1.012,3.8478847e-05,0.0
1.012,4.9870727e-05,0.0
1.147,5.98224e-05,0.0
1.078,6.839559e-05,0.0
1.012,7.5659926e-05,0.0
1.012,8.168031e-05,0.0
1.012,8.653428e-05,0.0
1.012,9.029306e-05,0.005
1.012,9.3023125e-05,0.0
1.147,9.481151e-05,0.041
1.147,9.5761105e-05,0.281
1.147,9.588771e-05,0.0
1.147,9.5253075e-05,0.0
1.147,9.3920484e-05,0.0
1.147,9.194851e-05,0.0
1.147,8.962044e-05,1.776
1.147,8.714202e-05,3.249
1.147,8.4301166e-05,1.465
1.147,8.102668e-05,0.573
1.147,7.734386e-05,0.477
1.147,0.00013328245,8.029
1.218,0.0,2.648
1.293,0.0,2.179
1.293,0.0,6.033
1.37,0.0,3.018
1.451,0.0,9.921
1.293,0.0,0.817
1.293,0.0015852627,8.937
1.293,0.007746636,6.196
1.293,0.0,0.0
1.293,0.0,0.058
1.293,0.0,1.363
1.293,0.0,4.918
1.293,0.0,3.032
1.293,0.016093057,9.815
4.45,1.0171344,19.863
1.37,0.0,1.275
0.578,0.0,1.184
0.672,0.0055163726,5.309
0.672,0.73858625,11.941
38.9,8.15099,19.78
38.345,25.321299,19.002
8.356,28.135067,9.478
4.805,21.577246,4.797
40.026,29.05948,11.113
8.095,50.175243,16.098
1.147,27.15482,2.093
5.985,24.53087,6.434
12.972,73.07332,22.947
3.065,67.164825,10.07
4.99,29.16697,0.0
3.791,13.066529,0.882
3.343,15.399207,7.06
2.931,18.263641,7.452
2.677,7.436581,0.928
2.212,1.1889038,0.0
2.212,0.0,0.271
2.212,0.0,1.351
0.578,2.4012525,9.56
0.578,23.320465,16.874
0.152,29.31983,9.054
6.871,49.92842,13.782
4.45,55.664875,10.684
4.45,35.683926,3.862
44.132,30.362257,6.091
2.555,56.950317,15.26
2.931,46.633564,6.885
2.437,56.654346,11.494
2.002,67.02426,12.197
2.002,70.24434,11.231
2.002,37.889854,2.256
2.002,16.492167,0.427
1.622,5.974005,0.574
1.293,0.9492149,0.433
1.078,0.0,1.018
1.012,0.0,0.755
1.012,0.0,0.776
1.012,0.0,2.408
1.012,8.3940935,13.904
1.147,36.840424,16.966
1.147,37.64847,8.16
1.37,23.0858,3.067
1.147,11.878259,1.892
1.147,3.1213822,0.088
0.83,0.052234806,0.193
0.578,0.0,0.98
0.494,0.0,1.007
0.418,0.0,3.762
0.535,0.0,1.983
0.418,0.0,1.227
1.805,0.3382205,6.181
2.212,0.0,0.982
2.212,0.0,2.348
0.672,0.0,1.775
0.672,0.0012733456,4.558
0.672,3.316373,10.175
0.672,3.213686,4.694
0.672,1.4497802,2.939
1.622,13.516993,13.404
5.777,72.98069,24.611
0.775,58.539047,7.513
0.455,31.366808,2.047
0.418,28.428938,6.436
0.152,52.648125,14.539
0.152,37.56213,4.955
0.29,41.50055,9.179
1.012,53.91251,11.781
0.192,47.228283,7.562
0.192,38.340816,6.208
4.805,23.916546,3.223
3.343,32.77484,9.884
2.677,45.50937,11.429
1.012,51.715576,10.358
0.535,43.926003,7.016
0.535,77.41678,16.901
2.555,118.95324,19.613
7.839,93.039955,9.583
37.251,137.03029,20.685
139.2,254.35985,33.249
132.9,142.10423,8.411
87.165,94.70676,7.644
40.026,49.91993,2.387
34.227,25.463707,1.537
25.061,10.180602,0.384
19.964,2.5692434,0.278
14.823,0.0,0.085
6.642,0.0,0.542
4.112,0.0,0.0
3.488,0.0,0.047
5.573,0.0,1.296
2.802,1.6787264,8.376
12.277,4.9328895,7.682
9.746,6.2922254,5.942
10.65,8.51919,6.531
16.013,39.16481,17.612
14.063,50.68084,11.396
4.45,45.636833,7.695
2.437,23.550938,1.643
2.002,20.227583,5.416
6.199,21.783691,7.05
6.642,27.257013,8.624
5.777,15.577677,2.487
4.45,17.869219,7.02
3.791,6.0779057,0.192
2.212,1.8251859,1.512
7.345,0.24966663,2.096
4.805,0.0,1.772
1.451,0.0,0.001
0.494,0.0,0.47
0.214,0.0,0.516
0.104,0.0,2.563
0.01,0.0,0.187
0.013,0.0,0.082
0.003,0.0,0.0
0.001,0.0,0.613
0.0,0.0,0.23
0.0,0.0,0.829
0.0,0.0,2.0
0.0,0.09354366,5.371
0.0,0.3152321,5.204
0.0,0.0,0.299
0.0,0.0,0.221
0.0,0.0,0.751
0.0,0.0,0.895
0.0,0.0,0.156
0.0,0.0,0.396
0.0,0.0,0.538
0.0,0.0,0.844
0.0,0.0,0.401
0.0,0.0,0.163
0.0,0.0,0.943
0.0,0.0,2.677
0.0,1.1628755,8.1
0.0,1.2175874,4.636
0.0,0.8874057,4.07
0.0,0.0,0.728
0.0,0.0,0.894
0.0,0.0,3.116
0.0,0.0,1.296
0.0,0.0,1.515
0.0,0.0,3.067
0.0,0.0,1.077
0.0,0.0,2.123
0.0,0.0,2.533
0.0,0.0,2.93
0.0,0.0,3.894
0.0,0.0,2.428
0.0,0.0,2.222
0.0,0.0,2.949
0.0,0.05603313,5.25
0.0,0.0,1.628
0.0,0.0,0.753
0.0,0.0,0.357
0.0,0.0,0.563
0.0,0.0,1.281
0.0,0.0,0.017
0.0,0.0,0.0
0.0,0.0,0.254
0.0,0.0,0.064
0.0,0.0,1.419
0.0,0.0,0.59
0.0,0.0,0.618
0.0,0.0,1.497
0.0,0.0,0.462
0.0,0.0,0.705
0.0,0.0,0.829
0.0,0.0,0.359
0.0,0.0,1.212
0.0,0.0,1.604
0.0,0.0,0.793
0.0,0.0,1.501
0.0,0.0,2.013
0.0,0.0,2.974
0.0,0.0,1.137
0.0,0.0,1.484
0.0,0.0,0.563
0.0,0.0,1.341
0.0,0.0,0.371
0.0,0.0,0.201
0.0,0.0,0.448
0.0,0.0,0.213
0.0,0.0,0.015
0.0,0.0,0.116
0.0,0.0,0.124
0.0,0.0,0.207
0.0,0.0,0.534
0.0,0.0,0.981
0.0,0.0,0.791
0.0,0.0,4.047
0.0,0.0,0.676
0.0,0.0,1.183
0.0,0.0,2.652
0.0,0.0,0.567
0.0,0.0,0.529
0.0,0.00015953695,1.811
0.0,0.004158096,0.731
0.0,0.011485344,0.281
0.0,0.021368975,0.217
0.0,0.03312142,0.337
0.0,0.046095487,0.143
0.0,0.05972758,0.006
0.0,0.07358696,0.125
0.0,0.087278515,0.003
0.0,0.100534774,0.14
0.0,0.11316287,0.3
0.0,0.12500697,0.369
0.0,0.13589269,0.14
0.0,0.1457219,0.066
0.0,0.15454765,0.519
0.0,0.16232768,0.421
0.0,0.16897832,0.003
0.0,0.17454346,0.082
0.0,0.17923933,1.0
0.0,0.18300223,0.469
0.0,0.18588868,0.5
0.0,0.18787044,0.0
0.0,0.18901816,0.0
0.0,0.18940426,0.0
0.0,0.18911003,0.066
0.0,0.18819599,0.0
0.0,0.18673104,0.006
0.0,0.18478538,0.051
0.0,0.1824141,0.0
0.0,0.1796932,0.181
0.0,0.17665559,0.0
0.0,0.17335068,0.0
0.0,0.16982435,0.006
0.0,0.16611731,0.0
0.0,0.16228199,0.21
0.0,0.15833504,0.0
0.0,0.15430693,0.002
0.0,0.15022685,0.044
0.0,0.14611714,0.021
0.0,0.14203031,0.679
0.0,0.13795707,0.21
0.0,0.13390312,0.0
0.0,0.12988289,0.0
0.0,0.12590986,0.037
0.0,0.121993214,0.003
0.0,0.118141636,0.0
0.0,0.1143637,0.043
0.0,0.11066406,0.003
0.0,0.10704798,0.017
0.0,0.10351886,0.0
0.0,0.10008556,0.309
0.0,0.0967656,1.232
0.0,0.09353523,0.0
0.0,0.090395644,0.0
0.0,0.087347366,0.0
0.0,0.08439053,0.0
0.786,0.08152536,0.048
0.786,0.07875102,0.055
0.786,0.07607693,1.113
0.786,0.073489375,0.0
0.786,0.070986845,0.0
0.786,0.068567805,0.0
0.786,0.06623063,0.0
2.122,0.06397347,0.0
2.306,0.061794337,0.0
2.402,0.059691343,0.0
1.947,0.057662267,0.0
2.306,0.05570513,0.0
2.306,0.05381768,0.0
2.402,0.051997866,0.0
2.501,0.05024412,0.169
2.501,0.048553623,0.0
2.501,0.04692583,0.51
2.501,0.045356933,0.0
2.501,0.04384489,0.0
2.602,0.042387765,0.0
2.67,0.04098367,0.035
2.67,0.03963062,0.0
2.602,0.038326774,0.0
2.67,0.037070647,0.207
2.67,0.035860155,0.0
2.67,0.034693554,0.0
2.67,0.03356923,0.0
2.67,0.032485574,0.0
2.67,0.031441078,0.0
2.602,0.0304342,0.0
2.501,0.02946352,0.0
2.501,0.028527709,0.0
2.501,0.02762536,0.0
2.501,0.026755184,0.0
2.501,0.025916344,0.602
2.501,0.02510736,0.252
2.501,0.024327064,0.272
2.501,0.023574814,1.232
2.501,0.022849001,0.326
2.501,0.022148712,0.626
2.501,0.021472694,0.0
2.501,0.02082005,0.0
2.501,0.02018984,0.0
2.501,0.01958123,0.0
2.501,0.01899345,0.148
2.501,0.018425634,0.002
2.501,0.017877039,0.0
2.306,0.017346954,0.0
2.306,0.016834658,0.0
2.306,0.016339468,0.019
2.306,0.0158608,0.159
2.306,0.015397997,0.192
2.306,0.014950513,0.442
2.306,0.014517717,0.0
2.306,0.014099037,0.0
2.306,0.013693982,0.0
2.306,0.0133020235,0.0
2.306,0.012922721,0.267
2.306,0.012555579,0.204
2.306,0.0122001795,0.313
2.306,0.011856221,2.457
2.306,0.011523125,0.033
2.306,0.01120048,0.0
2.306,0.010887978,1.057
2.402,0.014394347,12.973
2.501,0.0,4.058
2.501,0.0,0.084
2.501,0.0,1.269
2.846,0.00033645766,9.0
2.846,0.24669632,18.923
2.122,0.0,0.512
1.413,0.0,3.546
1.218,0.0,0.733
1.218,0.0,2.849
1.157,0.12738459,10.08
1.098,0.45290893,8.347
0.786,0.0,1.602
0.741,0.0,1.808
0.786,0.008844156,5.502
0.786,0.0,1.183
0.786,0.0,0.32
0.786,0.0,0.085
0.697,0.0,3.48
0.697,0.012912611,5.68
0.697,0.0,4.008
0.697,0.0,2.473
0.697,0.0,1.564
0.697,0.0008004243,1.251
0.697,0.028945956,5.881
1.041,0.21369562,7.601
0.986,0.0,1.607
0.986,0.0,1.145
0.883,0.0,2.083
0.883,0.0008083518,1.855
0.883,0.0033886423,1.34
0.786,0.007107969,0.27
0.786,0.01168746,0.368
0.786,0.016987378,1.783
0.786,0.022756776,0.979
0.786,0.036081497,4.927
0.786,0.0512347,4.887
0.786,0.16437158,7.465
0.786,0.0,1.954
0.786,0.0,0.309
0.786,0.0,0.0
0.786,5.7845675e-05,0.689
0.786,0.0012957368,0.597
0.786,0.0031809867,0.0
0.786,0.005595397,1.117
0.786,0.008399186,0.718
0.786,0.011440973,0.0
0.786,0.014611472,0.0
0.786,0.017820278,0.0
0.786,0.02102663,0.591
0.786,0.02419169,0.9
0.834,0.027220178,0.0
0.786,0.030075802,0.0
0.786,0.032781187,0.888
0.786,0.035322182,0.981
0.786,0.062046118,8.495
0.883,0.0,2.786
0.883,0.0,1.526
0.883,0.0,2.066
0.883,0.00024171737,5.79
0.883,0.0,2.262
0.883,0.0023842896,7.338
0.883,0.0,1.725
0.883,0.55947846,20.012
0.883,1.5798166,10.749
0.883,5.2933006,14.625
0.883,7.8893085,9.617
0.883,8.532408,6.912
0.883,4.5223775,2.727
0.883,0.6904684,0.94
0.883,0.0,1.872
0.883,0.0039306097,4.807
0.883,0.019848913,4.742
0.883,0.0,3.203
1.346,0.0,3.699
1.346,0.00039072023,4.594
1.098,0.0,0.929
0.883,0.0,0.0
0.883,0.0,2.595
0.883,0.0,0.139
0.883,0.0,0.103
0.883,0.0,0.398
0.883,0.0,2.25
0.883,0.00807789,4.98
0.883,0.40811244,7.58
0.883,1.508022,7.961
0.883,2.6005516,6.946
0.883,38.266823,29.063
2.306,32.38125,6.639
1.628,77.58197,22.536
1.628,87.93188,14.67
2.67,114.34592,18.423
2.757,116.97732,15.277
2.67,81.150215,7.414
2.213,48.322544,3.663
2.937,31.065536,3.706
3.839,16.604652,1.997
3.949,7.024756,1.213
3.839,4.486206,3.406
3.839,9.328432,8.272
3.839,69.99062,25.724
3.839,93.67815,15.963
2.67,54.20874,3.61
18.066,27.713085,1.565
17.47,11.01285,0.235
12.679,2.8311882,0.176
6.764,0.011740554,0.108
7.416,0.0,1.389
5.436,0.0,3.032
5.858,4.259224,10.983
19.932,7.47289,7.204
14.423,2.2259037,1.201
9.617,0.4087302,2.103
6.3,0.0,0.1
4.779,0.0,0.421
4.41,0.40017125,6.328
8.108,9.495051,12.755
85.164,43.973595,18.651
61.189,35.806606,6.071
47.025,22.357445,3.194
31.599,13.229122,2.744
18.674,4.8207417,0.929
10.227,0.41455466,0.159
7.085,0.0,1.295
5.715,0.0,1.435
4.779,0.04354593,5.043
4.292,0.50955236,5.925
4.292,0.9005979,5.207
4.906,1.1884267,4.967
5.574,0.08432723,2.238
4.779,0.0,1.581
4.906,0.47545666,6.544
5.035,0.22140865,3.834
5.715,3.981543,9.517
6.3,1.8918341,2.897
3.949,0.0,0.655
3.318,0.0,1.361
3.124,0.6844439,7.006
3.318,17.973461,16.627
7.585,8.003839,1.354
10.861,3.3650591,2.008
9.617,0.53364044,1.416
7.757,0.0023677098,2.585
7.757,0.0,0.0
4.779,0.0,0.777
3.839,0.0,0.701
3.949,0.0,1.594
2.846,1.2740796,8.024
2.306,0.0,0.754
2.67,0.0,0.517
2.501,0.29789957,6.117
3.22,1.5858384,6.792
3.318,0.0,0.469
3.124,0.0,0.41
2.846,0.0,1.066
2.757,0.0,0.308
1.864,0.0,0.718
1.346,0.0,0.081
0.986,0.0,0.759
1.783,0.54966736,6.816
2.602,0.0,1.935
2.67,0.0,1.818
2.213,0.0,1.689
1.218,0.0,0.59
1.041,0.0,0.412
0.786,0.0,0.0
0.0,0.0,0.116
0.786,0.0,0.0
0.834,0.0,1.631
0.834,0.0,0.928
0.0,0.0,2.113
0.0,0.0,1.114
0.0,0.0,0.116
0.0,0.0,0.429
0.0,0.0,0.311
0.0,0.0,0.131
0.0,0.0,0.081
0.0,0.00042890472,0.0
0.0,0.0056021074,0.0
0.0,0.014788779,0.061
0.0,0.027015332,0.032
0.0,0.041409843,0.08
0.0,0.057278708,0.41
0.0,0.07432825,1.865
0.0,0.091840714,0.852
1.157,0.10919567,0.19
1.098,0.12610349,0.535
1.157,0.14248459,1.308
1.098,0.15779796,0.17
1.098,0.17198023,0.552
1.098,0.18596676,4.285
1.218,3.7194219,19.307
1.098,0.1354141,0.18
1.098,0.0,1.652
0.986,0.0,0.611
0.933,0.0,0.251
0.986,0.0,1.211
0.986,0.001872019,0.759
0.986,0.0059816577,0.0
0.986,0.01166648,0.064
0.986,0.018538788,0.469
0.933,0.02622491,0.332
0.883,0.034436937,0.553
0.883,0.04291827,0.587
0.883,0.051544115,1.269
0.883,0.059964623,0.0
0.883,0.06802662,0.0
0.883,0.07561594,0.015
0.883,0.08267003,0.169
0.883,0.08911829,0.078
0.883,0.095064595,1.099
0.883,0.100589015,1.874
0.786,0.10543713,0.098
0.786,0.109641746,0.304
0.786,0.11373991,4.526
0.883,0.11767216,4.089
0.834,0.121190146,2.154
0.786,0.12446148,3.447
0.786,0.12734494,2.292
0.786,0.1297186,1.195
0.786,0.1314706,0.022
0.786,0.13276897,1.142
0.786,0.13354683,0.233
0.786,0.13385855,0.346
0.741,0.1338591,1.552
0.697,0.13380872,4.156
0.697,0.13337828,0.467
0.697,0.13266303,1.148
0.697,0.13186431,3.309
0.883,0.13692822,5.663
0.883,0.0,1.75
0.883,0.0,0.054
0.883,0.0,1.684
0.883,0.0,0.221
0.834,0.0,0.385
0.786,0.0,0.349
0.786,2.3845712e-05,0.0
0.786,0.00027456516,0.476
0.786,0.0005623248,0.322
0.786,0.000874136,0.0
0.786,0.001200604,0.101
0.786,0.0015333266,0.062
0.786,0.0018656694,0.078
0.786,0.002192739,0.163
0.786,0.0025107744,0.248
0.786,0.00281506,0.012
0.786,0.0031206151,3.046
0.786,0.003424524,2.818
0.786,0.0037088906,0.059
0.786,0.003972825,0.106
0.786,0.0042156535,0.109
0.741,0.0044365274,0.0
0.697,0.0046392325,0.731
0.697,0.0048222686,0.413
0.697,0.0049842745,0.031
0.697,0.005125852,0.012
0.697,0.0052495766,0.43
0.697,0.005355316,0.209
0.697,0.00544321,0.0
0.697,0.005514315,0.0
0.697,0.005572278,0.813
0.697,0.0056153703,0.0
0.616,0.0056446427,0.0
0.616,0.005661121,0.0
0.616,0.0056658187,0.0
0.616,0.005659703,0.0
0.616,0.005643978,0.126
0.616,0.0056193583,0.072
0.883,0.00558951,1.618
0.834,0.0055519883,0.0
0.786,0.005507548,0.0
0.697,0.0054569854,0.055
0.697,0.0054014535,0.406
0.786,0.005341788,0.648
0.786,0.005277773,0.101
0.741,0.0052099787,0.143
0.786,0.0051387534,0.0
0.786,0.0050646225,0.079
0.741,0.004988149,0.238
0.741,0.0049095484,0.053
0.786,0.00482915,0.026
0.786,0.0047473465,0.104
0.786,0.004664764,0.623
0.786,0.00458189,1.071
0.786,0.004498276,0.024
0.786,0.0044144527,0.588
0.786,0.004384452,6.658
0.786,0.0,0.15
0.741,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.284
0.697,0.0,0.0
0.697,0.0,0.069
0.697,0.0,0.001
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.741,0.0,0.0
0.786,0.0,0.0
0.741,0.0,0.0
0.697,0.0,0.081
0.697,0.0,0.172
0.741,0.0,3.696
0.786,0.0,0.555
0.697,0.0,0.144
0.741,0.0,0.704
0.786,0.0,0.329
0.741,0.0,0.0
0.697,0.0,0.517
0.741,0.0,0.189
0.786,0.0,0.274
0.741,0.0,1.298
0.697,0.0,0.006
0.697,0.0,0.669
0.741,0.0,0.108
0.786,0.0,0.419
0.786,0.0,0.313
0.786,0.0,0.192
0.786,0.0,0.103
0.786,0.0,0.305
0.786,0.0,0.01
0.741,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.103
0.697,0.0,0.156
0.697,0.0,0.15
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.0
0.697,0.0,0.011
0.697,0.0,0.059
0.697,0.0,0.058
0.697,0.0,0.0
0.697,0.0,0.674
0.697,0.0,1.293
0.741,0.0,0.172
0.786,0.0,0.012
0.786,0.0,0.0
0.786,0.0,0.765
0.786,0.0,1.098
0.786,0.0,0.443
0.786,0.0,0.0
0.786,0.0,1.101
0.786,0.0,0.0
0.786,0.0,0.477
0.786,0.0,4.043
0.786,0.0,3.81
0.786,0.0,3.989
0.786,0.0,2.077
0.786,0.0,10.494
2.306,0.0,1.105
1.098,0.0,0.888
0.786,0.0,0.63
0.786,0.0,0.154
0.834,0.0044031907,13.741
0.883,0.0,2.528
0.883,0.0,0.166
0.883,0.0,0.0
0.883,0.0,0.038
0.883,0.0,0.0
0.883,0.0,0.176
0.883,8.679225e-06,0.0
0.883,0.0004326809,0.241
0.883,0.000966477,0.0
0.883,0.0015794165,0.0
0.883,0.0022451433,0.0
0.883,0.002944948,0.291
0.883,0.0036653394,0.638
0.883,0.0043899026,0.471
0.883,0.005105157,0.359
0.883,0.005805699,0.697
0.883,0.0064775636,0.209
0.883,0.00711209,0.0
0.883,0.0077049364,0.0
0.883,0.008259786,0.548
0.883,0.008768272,0.0
0.883,0.009234929,0.479
0.883,0.009661877,0.713
0.883,0.0100418255,0.0
0.883,0.0103809545,0.519
0.883,0.010703099,2.988
0.883,0.010985481,0.518
0.883,0.011252308,3.136
0.883,0.011485154,0.993
0.883,0.011682491,0.644
0.883,0.011844136,0.4
0.986,0.011969227,0.0
0.986,0.0120673515,1.038
0.986,0.012135861,0.393
0.986,0.0121759465,0.247
0.986,0.012199566,1.957
0.986,0.012220641,4.326
0.986,0.014482722,9.781
0.986,0.0,1.716
0.986,0.0,1.594
0.986,0.0,1.457
0.986,0.0,0.364
0.986,0.0,0.363
1.098,0.0,6.821
0.986,0.0,0.0
0.986,0.0,0.0
0.986,0.0,0.007
0.986,0.0,1.238
0.933,0.0,0.232
0.883,0.0,1.426
0.883,0.0,4.554
0.883,0.0,2.434
0.986,0.0,0.0
0.986,7.725682e-05,0.189
0.933,0.00025829874,0.0
0.883,0.00045206197,0.0
0.883,0.00065286167,0.0
0.883,0.000856021,0.0
0.883,0.0010577323,0.0
0.883,0.0012551515,0.052
0.883,0.0014465661,0.233
0.883,0.0016298996,0.164
0.883,0.0018032056,0.0
0.883,0.001970276,1.407
0.883,0.002125622,0.0
0.883,0.0022692883,0.146
0.883,0.002401686,0.346
0.883,0.0025290572,2.5
0.883,0.0027702902,6.118
0.986,0.0,4.168
0.986,0.0,1.812
0.986,0.0,2.409
0.986,0.0,9.825
0.986,0.0,0.999
0.883,0.0,6.01
0.883,0.0019686553,8.301
0.883,0.0,0.478
0.883,0.0,0.961
0.883,0.0,1.016
1.098,0.0,2.604
0.986,0.0,0.616
1.098,4.7781636e-05,1.08
1.098,0.00051508925,0.153
1.098,0.0011040341,0.078
1.041,0.001806393,2.253
0.883,0.0025882989,1.163
0.834,0.0034107044,0.0
0.54,0.0042507946,0.0
0.54,0.005089932,0.0
0.54,0.005914091,0.063
0.54,0.0067218607,0.754
0.54,0.007527047,2.271
0.697,0.07029929,17.156
0.834,1.5362055,22.424
0.697,0.87213963,3.738
0.656,0.003098838,2.121
0.616,0.0,1.416
0.616,0.0,1.531
4.906,0.0,3.92
1.864,0.0019035548,4.981
1.704,0.4506109,10.427
1.628,1.252748,8.434
1.346,1.6382422,6.063
1.157,6.4027076,14.127
1.28,9.99299,9.833
1.098,24.87858,16.796
1.098,15.420763,3.067
0.834,7.2605195,1.787
0.786,2.2063677,1.317
0.697,0.49400574,2.332
0.986,3.7630572,10.236
1.157,6.9966826,8.283
1.346,29.979034,18.406
1.554,18.739672,3.147
0.933,7.3915567,0.76
0.883,2.301556,1.334
0.786,0.36489332,1.946
0.786,0.18164957,3.953
0.786,0.94653374,6.443
8.47,1.7338763,5.854
1.482,2.3218725,5.45
0.883,13.527299,13.468
13.162,16.085293,7.365
1.28,13.306016,4.769
0.786,5.5795574,1.447
0.697,1.2525678,1.105
0.697,0.34570345,2.997
0.697,0.0,0.998
0.697,0.0,1.358
0.0,0.0,2.825
0.0,2.1901433,9.659
0.0,4.016588,6.663
0.0,2.493455,3.508
0.0,0.0,0.088
0.0,0.0,0.16
0.0,0.0,0.264
0.0,0.0,0.14
0.0,0.0,1.129
0.0,0.0,1.869
0.0,0.0,0.16
0.0,0.0,0.749
0.0,0.0,0.129
0.0,0.0,0.318
0.0,0.0,0.779
0.0,0.0,0.765
0.0,0.0,0.488
0.0,1.4752975,8.818
0.0,4.190756,7.815
0.0,0.6898825,1.125
0.0,0.1300489,3.152
0.0,0.0,0.291
0.126,0.0,0.61
0.126,0.0,0.434
0.126,0.044192716,5.143
0.17,0.0,2.63
0.17,0.0,0.362
0.147,0.0,0.237
0.126,0.0003309295,0.0
0.126,0.005070225,0.0
0.126,0.013570865,0.196
0.126,0.024918037,0.0
0.126,0.038287397,0.0
0.126,0.05296252,0.006
0.126,0.068331726,0.0
0.126,0.08388573,0.0
0.126,0.099209405,0.0
0.126,0.1139827,0.04
0.126,0.12795733,0.062
0.126,0.14097083,0.163
0.126,0.15341467,2.28
0.17,0.18039332,4.801
0.17,0.118448496,0.0
0.17,0.12888868,0.0
0.147,0.13832845,0.049
0.126,0.14671306,0.0
0.126,0.15402767,0.0
0.126,0.16028087,0.0
0.17,0.16549979,0.0
0.253,0.16974169,0.088
0.253,0.17306377,0.132
0.287,0.17550065,0.0
0.287,0.17716478,0.315
0.287,0.1781486,0.542
0.287,0.17855006,0.847
0.287,0.17834611,0.306
0.287,0.17763698,0.632
0.287,0.17643215,0.287
0.287,0.17480879,0.481
0.287,0.17350839,4.578
0.287,0.16110627,1.178
0.287,0.15945202,0.741
0.287,0.15746564,0.248
0.287,0.15518409,0.169
0.253,0.15272823,1.163
0.223,0.15021595,2.396
0.223,0.14750849,0.349
0.223,0.14461648,0.036
0.223,0.14163604,1.035
0.223,0.13857341,0.825
0.253,0.13544762,0.822
0.287,0.13229094,1.112
0.223,0.12910387,0.855
0.223,0.12589316,0.701
0.223,0.12267945,0.868
0.223,0.11946716,0.704
0.223,0.11624414,0.09
0.223,0.11302121,0.0
0.223,0.109831154,0.634
0.223,0.10669884,1.243
0.223,0.106897414,7.25
0.361,0.0035056062,3.836
0.361,0.004714256,5.705
0.361,0.0,1.541
0.287,0.0,2.491
0.287,0.0,5.053
0.287,0.0,4.224
0.287,0.0,1.498
0.287,0.0,0.249
0.287,0.0,0.97
0.287,0.0,0.078
0.287,0.0,1.758
0.287,0.0,0.847
0.287,0.0,0.722
0.287,0.0030813972,11.666
0.287,0.0,2.16
0.253,0.0,0.963
0.223,0.0,0.0
0.223,0.0,0.076
0.223,0.0,0.311
