vazao,vazao_calc,chuva_media
7.67,0.012028755,0.183
13.66,0.019580532,0.197
10.521,0.027595317,0.369
9.151,0.035754696,0.609
7.905,0.044500668,5.572
7.905,0.046678748,1.306
7.44,0.054571193,0.285
6.994,0.061951894,0.279
6.778,0.06872905,0.186
6.778,0.07483733,0.0
6.566,0.08026392,0.0
6.358,0.08510551,0.856
5.957,0.08940444,1.196
5.763,0.09309618,0.315
5.573,0.0961881,0.0
5.205,0.098744996,0.306
4.855,0.100841425,0.809
4.685,0.10246095,0.001
4.52,0.10364801,0.0
4.359,0.10445125,0.12
4.201,0.104905084,0.005
4.047,0.105048224,0.02
3.897,0.104924835,0.252
3.609,0.10456117,0.106
3.075,0.103992194,0.0
2.597,0.10324483,0.034
2.273,0.10234555,0.178
2.072,0.101312585,0.083
1.884,0.10016381,0.019
1.542,0.09891614,0.0
1.388,0.09758513,0.0
1.315,0.09618573,0.074
1.245,0.16195221,19.466
13.66,0.0,2.43
12.022,0.0,0.651
9.415,0.0,0.098
6.778,0.0,2.703
6.566,0.008158397,6.282
6.566,4.7507877,33.74
9.415,5.936154,5.026
13.66,2.225292,2.337
17.367,1.7122959,4.001
13.66,0.0,1.694
11.712,0.0,1.608
10.521,0.0,0.63
10.237,0.0,1.489
9.684,0.46304935,8.895
9.684,4.849711,14.63
34.234,9.01301,8.335
24.601,14.634689,8.69
20.775,7.555003,2.024
19.884,0.6594121,0.054
16.192,0.0,0.69
13.66,0.0,0.416
12.988,0.0,0.352
12.661,0.0,0.223
12.339,1.4409562,11.146
26.679,1.2235818,3.717
17.367,3.0636835,6.56
13.66,5.8523264,7.01
33.608,10.720064,8.579
107.06,15.148114,7.104
124.164,25.201674,10.701
108.713,25.856743,4.578
108.713,14.670723,1.398
88.207,5.36438,0.649
30.01,1.8580842,1.851
18.181,0.070227556,1.571
17.367,0.00046882365,3.453
15.813,0.0,2.836
14.354,0.0,0.659
13.321,0.0023416998,0.154
12.339,0.2016991,0.685
11.712,0.62777734,0.943
11.106,1.2004218,0.76
10.521,1.8658684,1.789
11.406,2.6003842,3.899
10.811,3.366417,3.404
8.389,4.836004,8.065
10.521,5.5416765,4.751
15.813,7.1258173,7.143
14.71,18.232185,20.959
17.771,6.369959,0.243
14.71,1.0645044,0.493
10.237,0.0,1.146
12.661,0.0,0.939
10.237,0.0,0.926
7.215,1.475286,11.963
6.156,5.078741,9.243
8.389,2.9597018,2.533
7.44,1.7549678,2.83
5.205,0.8296982,2.796
7.67,3.207805,8.179
11.406,8.369101,9.74
17.771,18.538519,11.506
21.23,27.354385,8.568
10.237,25.217766,3.639
3.897,32.47624,7.562
11.406,44.049484,9.36
26.149,49.511295,6.661
51.313,30.812063,0.873
38.155,14.927822,0.1
26.149,6.9091105,0.967
16.578,5.024472,2.827
15.072,0.5628752,0.369
14.354,0.0,0.632
13.66,0.0,0.578
12.988,0.0,0.924
12.661,0.0,1.373
12.339,0.0,0.57
10.811,1.2149149,10.228
10.237,19.675482,21.989
9.958,60.03807,18.808
9.684,76.0102,8.928
80.89,64.31814,2.817
50.179,47.89205,1.598
58.382,30.480616,0.576
41.643,17.453543,0.447
23.604,9.349524,0.799
22.634,4.5144086,1.141
19.884,5.1709805,3.56
16.578,3.5418756,2.368
15.072,17.774792,14.517
19.884,12.103305,1.719
23.116,5.763767,0.851
19.02,1.2063812,0.312
16.192,0.0,0.0
15.072,0.0,1.189
13.66,0.0,0.047
12.988,0.0,0.706
12.339,0.0,2.401
11.712,0.0,1.105
11.106,0.0,0.379
10.811,0.13144407,2.692
11.406,0.6013292,4.046
11.106,1.3296173,3.083
11.406,2.216844,1.101
10.237,3.224563,3.631
19.02,7.177337,11.021
15.072,3.542499,1.765
12.339,3.9862986,3.786
10.811,23.558811,23.788
20.775,25.536766,4.215
14.004,21.636536,2.809
19.02,29.819927,7.527
18.181,45.04717,10.284
20.326,69.71406,12.26
34.868,128.73009,18.241
64.622,132.75517,6.754
58.382,111.47905,2.607
36.817,84.89104,1.238
31.179,84.067474,4.593
25.11,60.97382,0.754
23.116,43.306164,0.703
20.775,31.856802,1.139
19.449,25.360994,1.763
18.181,15.435952,0.452
16.578,7.4016266,0.079
15.813,3.2302008,0.652
15.072,1.0354116,0.956
14.004,0.4742102,1.941
13.66,0.0,0.764
12.988,0.0,0.72
12.661,0.0,0.277
12.661,0.0,0.177
12.339,0.0,0.171
11.712,0.0,0.096
11.712,0.0,0.174
11.406,0.0,0.224
11.106,0.0,0.506
11.106,0.0,0.009
10.521,0.07884098,0.02
10.237,0.36819065,0.005
9.684,0.8067555,0.318
9.415,1.3383989,0.0
8.892,1.921476,0.103
8.389,2.5290298,0.842
7.905,3.1357653,0.829
7.67,3.7276554,1.347
7.215,4.2793517,0.279
7.44,4.7811975,0.332
7.67,5.233304,0.952
7.44,5.637189,1.455
7.44,5.9797373,0.299
7.67,6.2623544,0.343
8.144,6.4860444,0.188
7.905,6.6528077,0.0
7.67,6.7671895,0.0
7.67,6.8342733,0.023
7.67,6.861085,0.309
7.67,6.850428,0.043
7.44,6.807916,0.18
7.67,6.73762,0.134
8.144,6.6429367,0.0
7.905,6.5290008,0.247
7.67,6.398134,0.03
7.44,6.2535896,0.044
7.44,6.098856,0.212
7.215,5.9356623,0.033
7.215,5.7669487,0.254
6.994,5.5938325,0.034
6.994,5.4207377,1.036
6.778,5.245989,0.045
6.778,5.0709176,0.069
6.566,4.8966584,0.102
9.151,4.724146,0.207
9.151,4.5551534,0.804
9.151,4.390965,1.375
8.389,4.229883,0.211
6.994,4.072066,0.012
6.566,3.9179475,0.036
6.566,3.7680984,0.256
6.778,3.6233673,0.902
6.778,3.4830112,0.174
6.566,3.3470657,0.096
6.358,3.2155285,0.001
6.566,3.0884528,0.0
8.389,2.9658525,0.0
8.389,2.8477204,0.012
8.638,2.734005,0.0
8.638,2.624893,0.501
9.958,2.520079,0.137
9.415,2.419447,0.107
7.44,2.3228717,0.064
6.994,2.2302446,0.085
6.566,2.1414266,0.019
6.778,2.0562894,0.0
6.566,1.9747283,0.048
6.358,1.8966022,0.002
6.156,1.8217976,0.043
5.957,1.750186,0.037
5.957,1.6816385,0.015
5.957,1.6160324,0.0
5.957,1.5532489,0.003
5.957,1.4931788,0.071
5.763,1.4356999,0.0
5.387,1.3806357,0.027
5.205,1.3278921,0.0
5.028,1.2773801,0.0
5.028,1.2290108,0.0
4.855,1.1827033,0.091
5.028,1.13837,0.056
5.028,1.0959221,0.0
4.685,1.0552807,0.0
4.52,1.0163666,0.0
4.359,0.9791048,0.012
4.359,0.9434227,0.0
4.52,0.90924877,0.0
4.52,0.8765198,0.104
4.359,0.84517086,0.168
4.047,0.8151364,0.042
3.751,0.78635633,0.038
3.609,0.7587728,0.0
3.47,0.7323336,0.136
3.335,0.70698404,0.004
3.203,0.6826749,0.0
3.075,0.65935796,0.0
2.829,0.63698864,0.0
2.829,0.61552364,0.042
2.711,0.5949223,0.0
2.486,0.5751441,0.0
2.273,0.55615306,0.0
2.171,0.53791314,0.054
2.072,0.52039295,0.41
1.884,0.50356066,0.665
1.708,0.48738232,0.067
1.464,0.47182822,0.0
1.245,0.45686728,0.0
1.177,0.44247374,0.119
1.112,0.42862788,1.363
0.93,0.41531748,5.321
0.874,0.25226182,0.994
0.673,0.24844806,2.066
0.586,0.24443851,0.189
0.545,0.24026662,0.099
0.506,0.23597567,0.348
0.434,0.2315842,0.054
0.339,0.22711751,0.0
0.284,0.22261347,0.501
0.259,0.218079,0.036
0.213,0.21353167,0.0
0.193,0.20898975,0.087
0.156,0.20446569,0.03
0.139,0.19997248,0.071
0.096,0.19552,0.094
0.063,0.19112067,0.373
0.063,0.18677737,0.077
0.054,0.1825101,1.471
0.046,0.17830749,0.011
0.032,0.17417443,0.0
0.022,0.17011388,0.0
0.014,0.16612923,0.0
0.006,0.16222252,0.018
0.004,0.15839535,0.0
0.001,0.15464883,0.017
0.001,0.1509836,0.032
0.002,0.14740011,0.0
0.002,0.14389643,0.0
0.0,0.14047256,0.0
0.0,0.1371284,0.0
0.0,0.13386324,0.0
0.0,0.13067669,0.0
0.0,0.12756751,0.0
0.0,0.12453479,0.017
0.0,0.12157797,0.484
0.0,0.11869515,0.263
0.0,0.11588485,0.021
0.0,0.11314557,0.163
0.0,0.11047577,0.0
0.0,0.107873745,0.0
0.0,0.10533802,0.0
0.0,0.1028671,0.0
0.0,0.10045943,0.0
0.0,0.098113246,0.0
0.0,0.0958272,0.013
0.0,0.09359974,0.295
0.0,0.09142978,1.573
0.0,0.08931515,0.0
0.0,0.08725437,0.0
0.0,0.08524608,0.001
0.0,0.08328886,0.0
0.0,0.08138124,0.0
0.0,0.07952184,0.0
0.0,0.077709325,0.0
0.0,0.0759424,0.0
0.0,0.074219845,0.068
0.0,0.072540455,0.636
0.0,0.070902936,0.366
0.0,0.06930614,0.0
0.0,0.06774893,0.047
0.0,0.066230126,0.023
0.0,0.064748734,0.0
0.0,0.06330367,0.095
0.0,0.06189392,0.328
0.0,0.060518466,1.191
0.0,0.059176497,0.795
0.0,0.057867065,3.076
0.0,0.056589156,0.942
0.0,0.055341892,1.318
0.0,0.05412439,0.25
0.0,0.05293591,0.046
0.0,0.051775638,0.145
0.0,0.050642695,0.062
0.0,0.049536474,0.12
0.0,0.048456226,1.702
0.0,0.047401145,1.693
0.0,0.04637069,2.248
0.0,0.04536404,0.077
0.0,0.044380732,0.051
0.0,0.043420017,0.025
0.0,0.04248129,0.0
0.0,0.041564003,0.055
0.0,0.040667553,0.0
0.0,0.03979146,0.011
0.0,0.038935058,0.157
0.0,0.038098067,2.95
0.0,0.03727975,1.749
0.0,0.03647973,2.152
0.0,0.035697535,0.0
0.0,0.034932654,0.0
0.0,0.034184758,0.0
0.0,0.033453193,0.0
0.0,0.032737732,0.015
0.0,0.03203793,0.0
0.0,0.03135338,0.0
0.0,0.030683681,0.294
0.0,0.030028457,0.176
0.0,0.029387372,0.264
0.0,0.028760087,0.019
0.0,0.028146196,0.562
0.0,0.027545428,0.779
0.0,0.026957445,2.922
0.0,0.026381908,2.263
0.0,0.025818583,0.153
0.0,0.025267094,0.531
0.0,0.024727175,3.702
0.0,0.024198586,2.201
0.0,0.028454967,13.118
0.0,0.0,3.865
0.0,0.0,0.682
0.0,0.0,0.122
0.0,0.0,0.069
0.0,0.0027145501,0.122
0.0,0.015334399,0.068
0.0,0.032814138,0.38
0.003,0.05350982,0.987
0.0,0.07585675,0.528
0.0,0.098970056,1.118
0.0,0.122130096,1.34
0.0,0.14435953,0.09
0.0,0.16532235,0.364
0.0,0.18478829,0.527
0.4,0.20394847,4.436
9.151,0.29053658,15.919
6.994,0.5258956,7.472
6.156,0.10270752,4.037
5.573,0.0,0.384
5.387,0.0,0.277
5.028,0.0,1.782
4.855,0.0049706264,4.647
4.685,0.050578162,0.738
4.855,0.13277008,5.25
5.028,1.2658954,22.472
9.958,2.1007078,5.79
12.988,6.104213,14.46
12.339,3.4582582,3.171
14.354,0.3989925,1.81
15.439,1.6269823,8.039
12.988,0.0,0.358
11.712,0.0,0.644
11.106,0.0,0.254
10.521,0.0,0.802
12.022,0.0,1.864
10.237,0.0,0.509
9.151,0.059066977,0.412
8.892,0.28676286,1.309
8.389,0.62928694,0.74
8.144,1.0399206,0.657
7.67,1.5116565,4.806
7.905,1.9923099,0.664
7.215,2.4580574,0.163
6.994,2.8996923,1.023
8.638,3.9101546,10.396
9.684,0.014576218,0.456
8.892,0.0,1.219
10.521,0.035874326,6.139
9.958,0.31249815,8.32
25.626,3.1864395,18.79
20.775,5.6122346,7.497
19.884,2.5956588,2.448
16.578,3.979337,5.37
12.661,6.567731,7.521
17.367,14.55444,13.236
24.099,21.598831,9.187
36.159,51.971973,19.212
54.791,65.71067,9.58
37.482,67.267876,5.929
32.379,82.25315,10.025
26.679,81.01097,5.72
25.11,134.68279,18.515
103.791,191.80632,16.914
79.465,174.47626,6.178
57.173,178.62892,9.096
50.179,132.46414,2.217
33.608,118.530815,4.717
27.216,121.16884,7.618
25.11,93.733345,2.674
22.634,65.54659,1.531
19.884,53.15218,3.052
18.597,58.573963,6.56
16.969,61.53399,5.939
18.597,261.22714,40.757
54.791,247.80208,8.216
152.196,324.27148,17.794
216.812,296.59586,8.247
209.837,216.8774,2.151
80.89,146.85497,0.511
62.088,96.5696,0.198
38.155,60.855923,0.065
23.116,35.689342,0.0
18.181,19.143627,0.184
15.072,9.978476,0.873
12.988,3.5458283,0.643
11.712,0.90523815,1.392
11.106,0.10054277,2.066
9.415,0.0,0.187
8.144,0.0,0.328
7.215,0.0,0.87
6.358,0.0,2.397
5.957,0.33850142,5.431
5.573,0.0,0.553
5.205,0.0,0.02
4.685,0.0,0.589
4.359,0.0,0.016
4.047,0.0,0.36
3.897,0.0,0.112
3.751,0.0,0.532
3.47,0.0,2.635
3.203,0.0,0.149
3.075,0.0,0.01
2.829,0.0,0.0
2.711,0.0,0.212
2.486,0.0,0.567
2.378,0.0,0.399
2.171,0.0,0.07
2.072,0.0,2.694
1.977,1.8149064,15.663
7.215,1.2687176,2.918
12.661,2.672673,5.425
10.521,0.07945406,0.516
6.358,0.0,0.933
8.389,0.49453038,7.601
4.855,0.0,0.219
4.52,0.0,0.056
3.897,0.0,0.345
3.47,0.0,0.718
2.951,0.0,0.003
2.597,0.0,0.5
2.378,0.0,3.529
2.171,0.0,0.033
1.977,0.0,0.0
1.884,0.0,0.136
1.708,0.013705304,0.112
1.542,0.16971964,0.135
1.464,0.44958472,0.073
1.388,0.80859494,0.003
1.315,1.2113421,0.014
1.177,1.6318053,0.228
1.049,2.048687,0.116
0.93,2.446025,0.002
0.72,2.817379,0.01
0.586,3.15603,0.043
0.586,3.4592626,0.272
1.388,3.7260773,0.466
4.685,3.9552224,0.396
1.049,4.145941,0.203
0.72,4.2985125,0.001
1.177,4.415188,0.002
5.028,4.4987717,0.027
8.892,4.552415,0.082
12.988,4.5787935,0.021
14.71,4.5808187,0.0
14.71,4.5614166,0.0
14.354,4.5234265,0.013
14.004,4.4695086,0.03
12.661,4.402375,0.133
11.712,4.3239346,0.054
11.406,4.2360363,0.0
11.106,4.140495,0.0
10.521,4.0391755,0.121
9.958,3.9332182,0.0
9.151,3.8238854,0.0
8.892,3.7122743,0.0
8.892,3.5993383,0.0
8.638,3.4858968,0.0
8.144,3.3726501,0.0
7.905,3.2602196,0.022
7.44,3.1491518,0.081
6.994,3.0397692,0.0
6.778,2.9324105,0.0
6.778,2.8273592,0.008
6.566,2.7249587,0.0
6.156,2.6253443,0.0
5.957,2.5286143,0.0
5.573,2.4348528,0.03
5.387,2.3440952,0.031
5.387,2.2563844,0.107
5.205,2.1718154,0.386
5.205,2.0902112,0.044
5.028,2.0120173,1.516
5.028,1.9424237,6.645
5.205,0.32484308,1.659
4.855,0.0,0.884
4.685,0.0,3.313
4.685,0.0055379774,10.394
4.685,0.0,1.07
4.52,0.0,0.05
3.47,0.0,0.274
3.335,0.0,0.87
3.897,0.017571941,0.335
3.751,0.053093188,0.093
3.609,0.1008467,0.025
3.47,0.15752867,0.743
3.203,0.21933033,0.0
3.075,0.28368887,0.138
2.829,0.34862837,0.271
2.597,0.41241816,0.196
2.378,0.47587973,2.062
2.378,0.53633887,0.476
2.597,0.5928155,0.254
2.378,0.6445564,0.018
2.378,0.69194704,0.75
2.486,0.7655883,8.309
2.597,0.0,1.208
2.597,0.0,0.231
2.597,0.0,0.053
2.711,0.008007173,0.0
2.597,0.02963807,0.011
2.378,0.059623234,0.098
2.273,0.09540915,0.112
2.171,0.13487577,0.137
2.072,0.17620938,0.025
1.977,0.21805127,0.082
1.977,0.25928733,0.046
1.884,0.29920006,0.208
1.794,0.3370668,0.058
1.624,0.3724053,0.0
1.464,0.4049213,0.0
1.388,0.43449956,0.093
1.245,0.46099967,0.0
1.177,0.48452142,0.181
1.049,0.50501883,0.021
0.93,0.5225771,0.0
0.821,0.5373243,0.0
0.769,0.54941195,0.0
0.72,0.5590064,0.0
0.72,0.5662827,0.0
0.673,0.5714363,0.047
0.629,0.5746262,0.0
0.586,0.57602674,0.0
0.506,0.57580733,0.0
0.469,0.57413024,0.0
0.4,0.57099116,0.0
0.369,0.56657654,0.047
0.339,0.56103903,0.005
0.339,0.55452734,0.003
0.311,0.5471788,0.0
0.284,0.5391194,0.0
0.284,0.5304631,0.0
0.213,0.52131295,0.005
0.124,0.5117613,0.0
0.109,0.50189465,0.037
0.096,0.49178934,0.075
0.096,0.48150358,0.0
0.054,0.47109467,0.0
0.027,0.4606149,0.0
0.017,0.45010912,0.0
0.017,0.43961582,0.0
0.014,0.42916983,0.0
0.014,0.41880074,0.0
0.011,0.4085331,0.0
0.006,0.39838937,0.0
0.004,0.38838744,0.0
0.003,0.37854272,0.0
0.002,0.3688679,0.0
0.001,0.3593728,0.0
0.001,0.350066,0.003
0.0,0.340954,0.003
0.0,0.3320412,0.009
0.0,0.32333374,0.13
0.0,0.3148306,0.0
0.0,0.30653417,0.061
0.0,0.29844323,0.0
0.0,0.29054755,0.0
0.0,0.28284815,0.009
0.0,0.27534604,0.099
0.0,0.26803902,0.0
0.0,0.2609265,0.081
0.0,0.25400603,0.059
0.0,0.2472748,0.0
0.0,0.24072933,0.001
0.0,0.23436677,0.0
0.0,0.22818334,0.0
0.0,0.22217526,0.0
0.0,0.21633886,0.039
0.0,0.21066955,0.0
0.0,0.20516354,0.0
0.0,0.1998169,0.105
0.0,0.19462477,0.051
0.0,0.18958578,1.322
0.0,0.1846925,0.047
0.0,0.17994101,0.0
0.0,0.17532726,0.054
0.0,0.17084718,0.036
0.0,0.16649643,0.131
0.0,0.16227163,0.0
0.0,0.1581686,0.02
0.0,0.15418355,0.131
0.0,0.15031323,0.256
0.0,0.14655411,0.765
0.0,0.14290284,0.596
0.0,0.13935532,0.184
0.0,0.1359086,0.0
0.0,0.13255902,0.139
0.0,0.129304,0.045
0.0,0.12614045,0.52
0.0,0.12306538,0.0
0.0,0.12007595,0.264
0.0,0.11716959,0.951
0.0,0.114344195,2.581
0.0,0.11159701,2.17
0.0,0.108925514,3.505
0.0,0.10632735,2.247
0.0,0.103799604,0.822
0.0,0.10134025,0.406
0.0,0.09894699,0.0
0.0,0.09661792,0.293
0.0,0.09435096,0.369
0.0,0.09214426,0.593
0.0,0.08999594,0.942
0.0,0.087904386,1.885
16.969,0.08610614,7.554
16.192,0.060202964,5.091
35.51,0.076878555,8.838
20.775,0.0,1.004
19.449,0.0,0.022
16.578,0.0,0.029
15.072,0.0,0.256
14.71,0.0062590544,1.78
15.439,0.021814015,9.126
17.367,0.0,3.454
17.367,0.0,5.104
15.439,0.0,2.121
15.072,0.0,2.268
15.072,0.005612456,1.299
15.439,0.02317479,0.062
14.71,0.047518376,0.854
14.354,0.07604183,0.108
14.004,0.108385764,3.141
14.004,0.15153222,7.656
13.66,0.0,3.898
13.66,0.0,0.878
13.321,0.0,0.124
12.988,0.0028513311,0.493
12.661,0.016007481,0.138
12.661,0.034476683,0.284
12.661,0.056643274,0.939
12.661,0.08070951,0.0
12.339,0.105461,0.0
12.339,0.13000008,0.032
11.712,0.15388145,0.548
11.712,0.17719714,1.903
11.406,0.19909701,0.631
11.106,0.21926579,0.422
11.106,0.23742507,0.039
10.811,0.25351545,0.0
10.237,0.2676526,0.307
10.237,0.27997872,0.624
9.958,0.2903944,0.056
9.415,0.29905015,0.22
9.151,0.3060061,0.0
8.892,0.31139335,0.0
8.892,0.3154091,0.059
8.638,0.31816286,0.0
8.144,0.31977338,0.0
7.905,0.32035622,0.0
7.67,0.32002014,0.0
7.44,0.31890303,0.277
6.994,0.31709754,0.315
6.994,0.31466025,0.07
6.778,0.31166446,0.0
6.566,0.30820057,0.168
5.957,0.304329,0.105
5.957,0.3002678,2.307
15.072,0.53621167,22.498
209.837,12.093898,34.113
94.289,88.65252,33.502
28.871,190.54343,22.905
28.312,245.59187,14.965
27.216,216.55516,5.826
31.775,201.9058,6.898
72.528,274.37628,17.396
54.791,225.51065,4.397
38.837,211.7569,7.349
42.365,395.14996,28.415
191.795,705.3402,34.996
573.948,609.89886,11.799
597.058,644.65735,18.663
597.058,446.40723,2.867
367.937,313.4288,2.024
133.191,236.47432,2.889
73.89,220.0971,7.206
59.605,205.17445,6.998
762.779,239.01003,12.679
1113.22,288.2557,14.712
1384.22,320.20007,13.395
628.581,285.0845,7.023
346.874,200.7587,0.999
228.69,137.19371,0.301
156.149,93.39592,0.326
97.405,60.776367,0.071
72.528,37.299202,0.0
60.84,21.704199,0.231
52.459,10.265182,0.0
43.096,3.4210753,0.12
36.817,0.22294846,0.088
34.868,0.0,0.564
32.379,0.0,0.114
34.234,0.0,0.0
33.608,0.0,0.227
28.871,0.0,0.103
27.761,0.0,1.439
26.679,0.0,0.228
25.626,0.0,0.035
23.604,0.0,0.0
22.634,0.0,0.0
22.159,0.0,0.063
21.23,0.0,3.565
20.775,0.0,0.126
20.326,0.0,0.018
19.884,0.0,0.006
19.449,0.0,0.031
18.597,0.0,0.066
18.181,0.0,0.057
17.771,0.0,0.537
17.367,0.0,0.0
16.578,0.0,0.0
16.192,0.0,0.0
15.439,0.0,0.0
14.71,0.0,0.007
14.004,0.0,0.04
12.988,0.0,0.0
12.339,0.0,0.005
12.022,0.0,0.131
10.811,0.0,0.0
11.106,0.0,0.003
11.106,0.0,0.002
11.106,0.0,0.0
10.811,0.0,0.08
10.811,0.0,0.113
10.811,0.0,1.054
10.521,0.0,0.625
10.521,0.0,0.118
10.521,0.0,0.001
10.237,0.0,0.01
10.237,0.0,0.0
10.237,0.0,0.0
9.958,0.0,0.005
9.958,0.0,0.0
9.958,0.0,0.0
9.684,0.0,0.0
9.684,0.0,0.0
9.684,0.0,0.022
9.684,0.0,0.008
9.415,0.0,0.005
9.415,0.0,0.112
9.151,0.0,0.231
8.638,0.0,0.101
8.144,0.0,0.015
8.144,0.0017867793,0.048
8.144,0.035778474,1.505
9.151,0.13895458,7.43
8.389,0.0,0.082
9.415,0.0,0.0
10.237,0.0035474638,0.017
9.684,0.044199776,0.017
9.684,0.114418134,0.017
9.684,0.20580198,0.252
9.151,0.3107151,0.0
9.151,0.4231953,0.046
8.892,0.5383791,0.013
8.892,0.65248317,0.0
9.151,0.7626481,0.0
8.892,0.86676735,0.0
8.389,0.96337676,0.01
8.144,1.051485,0.0
7.905,1.1305285,0.0
7.905,1.2002703,0.0
7.905,1.2607284,0.0
7.905,1.3121277,0.011
8.144,1.3548397,0.024
8.144,1.3894812,0.146
7.905,1.416359,0.002
7.67,1.4360522,0.014
7.67,1.4490722,0.032
7.67,1.4559954,0.012
7.67,1.4574074,0.0
7.44,1.4539044,0.02
7.44,1.446026,0.009
7.44,1.4343183,0.042
7.905,1.4195107,0.394
8.144,1.4019243,0.272
6.358,1.3817916,0.019
5.205,1.3594905,0.006
5.205,1.3354079,0.075
5.205,1.3098207,0.002
5.387,1.2830294,0.03
5.573,1.2552819,0.009
5.763,1.2268418,0.104
5.763,1.1978723,0.002
5.573,1.1685566,0.0
5.573,1.1391363,0.304
5.573,1.1098199,0.647
5.387,1.0805469,0.0
5.205,1.05144,0.062
5.205,1.0225766,0.0
5.205,0.99403685,0.0
5.028,0.9658894,0.0
4.855,0.9381912,0.0
4.855,0.9109897,0.0
4.52,0.8843241,0.005
4.359,0.8582255,0.004
4.201,0.8327293,0.125
4.52,0.8078452,0.03
4.855,0.78358036,0.0
4.855,0.75989735,0.0
5.028,0.73681015,0.002
5.028,0.71433127,0.0
4.855,0.6924663,0.004
4.855,0.6712288,0.192
4.685,0.6506754,1.499
4.685,0.6307243,0.017
4.685,0.61137253,0.04
4.855,0.5926118,0.037
4.855,0.57443327,0.004
4.855,0.55682653,0.0
4.685,0.5397799,0.0
4.359,0.523282,0.0
4.359,0.5073204,0.0
4.359,0.4918808,0.0
4.201,0.4769496,0.0
4.201,0.46251333,0.0
3.897,0.44855705,0.01
3.897,0.435067,0.0
3.609,0.422028,0.0
3.609,0.4094271,0.0
3.47,0.39724883,0.0
3.47,0.38548025,0.0
3.609,0.37410727,0.021
3.47,0.36311743,0.089
3.203,0.35249665,0.024
2.951,0.34223253,0.077
2.829,0.33231205,0.0
2.829,0.32272303,0.0
2.597,0.31345588,0.478
2.597,0.3044969,0.05
5.205,0.29583248,0.023
5.028,0.28745204,0.0
4.855,0.27934626,0.0
4.855,0.2715052,0.0
4.855,0.26392,0.018
4.685,0.25658134,0.0
4.52,0.24948047,0.0
4.201,0.24260922,0.013
4.359,0.2359593,0.1
4.201,0.22952248,0.107
4.201,0.22329156,0.005
4.047,0.21725886,0.0
4.047,0.21141703,0.002
4.047,0.20575963,0.004
3.897,0.20027973,0.0
3.751,0.19497111,0.0
3.609,0.18982781,0.0
3.335,0.1848435,0.0
3.075,0.18001272,0.0
2.951,0.1753301,0.0
3.075,0.17079021,0.0
2.829,0.16638832,0.0
2.597,0.16211902,0.0
2.378,0.15797812,0.0
1.977,0.15396085,0.0
1.977,0.15006293,0.0
1.977,0.14628042,0.0
1.884,0.14260912,0.013
1.708,0.13904522,0.018
1.542,0.13558498,0.0
1.315,0.13222484,0.0
1.177,0.12896158,0.0
0.988,0.12579167,0.025
0.93,0.12271213,0.0
0.769,0.119719855,0.0
0.629,0.11681187,0.0
0.469,0.11398547,0.0
0.311,0.11123794,0.0
1.049,0.10856672,0.0
0.174,0.10596936,0.037
0.139,0.10344324,0.014
0.109,0.10098612,0.032
0.063,0.09859597,0.0
0.027,0.09627042,0.0
0.011,0.09400745,0.0
0.003,0.09180508,0.0
0.002,0.089661635,0.0
0.0,0.087574676,0.0
0.0,0.08554305,0.0
0.0,0.08356473,0.0
0.0,0.08163809,0.0
0.0,0.07976151,0.0
0.0,0.07793357,0.0
0.0,0.07615264,0.0
0.0,0.074417375,0.0
0.0,0.07272635,0.0
0.0,0.07107828,0.0
0.0,0.069471814,0.0
0.0,0.0679058,0.034
0.0,0.066379085,0.0
0.0,0.06489032,0.0
0.0,0.06343849,0.098
0.0,0.06202252,0.046
0.0,0.060641382,0.055
0.0,0.059294067,0.057
0.0,0.05797956,0.119
0.0,0.056696985,0.659
0.0,0.055445388,3.736
0.0,0.054250076,6.775
0.0,0.0,0.204
0.0,0.0,0.835
0.0,0.0,0.0
0.0,0.0,0.243
0.0,0.0,0.0
0.0,0.0,0.088
0.0,0.0,0.029
0.0,0.0,0.29
0.0,0.0,0.087
0.0,0.0,0.034
0.0,0.0,0.0
0.0,0.0,0.382
0.0,0.0,0.757
0.0,0.0,0.612
0.0,0.0,0.016
0.0,0.0,0.083
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.083
0.0,0.0,0.021
0.0,0.0,0.062
0.0,0.0,0.0
0.0,0.0,0.013
0.0,0.0,0.015
0.0,0.0,0.006
0.0,0.0,0.501
0.0,0.0,1.628
0.0,0.0,3.773
0.0,0.0,0.182
0.0,0.0,0.036
0.0,0.0,0.014
0.0,0.0,0.325
0.0,0.0,0.032
0.0,0.0,0.504
0.0,0.0,0.089
0.0,0.0,0.33
0.0,0.0,4.965
0.0,0.0,0.871
0.0,0.0,1.033
0.0,0.0,0.599
0.0,0.0,1.189
0.0,0.0,2.273
0.0,0.0,3.991
0.0,0.0,5.59
0.0,0.008185253,18.071
0.0,0.0,4.109
0.0,0.0,0.163
0.0,0.0,0.404
0.0,0.0,0.0
0.0,0.0,0.168
0.0,0.024125021,2.265
0.0,0.10188034,9.9
0.0,0.0,0.081
0.0,0.0027564233,0.319
0.0,0.03867888,0.012
0.0,0.09904717,0.063
0.0,0.17519495,0.362
0.0,0.2606643,0.717
0.0,0.35241088,2.16
0.0,0.446128,1.718
0.0,0.5377998,1.055
0.0,0.62449706,0.648
0.0,0.7061774,1.644
0.0,0.7862416,4.603
