vazao,vazao_calc,chuva_media
0.0,1.2612263,19.501
0.0,1.4430014,2.811
0.0,0.07132087,0.0
0.0,0.0,1.656
0.0,0.0,0.3
0.0,0.0,1.584
0.0,0.0,0.89
0.0,0.0,0.052
0.0,0.0,1.05
0.0,0.07611807,3.969
0.0,0.0,0.12
1.96,0.0,0.082
1.96,0.0,0.0
1.96,0.1010463,6.052
0.393,0.7378529,8.819
5.02,0.3746773,2.048
1.96,0.0,0.338
1.96,0.0,1.324
1.005,0.0,2.969
0.393,0.08766947,0.156
0.393,0.29847538,0.01
1.005,0.5775221,0.0
1.96,0.8838457,0.161
0.393,1.1862875,0.0
0.393,1.4651506,0.129
0.393,1.7095013,0.356
0.393,1.912352,0.052
0.393,2.083223,2.053
0.393,2.2118213,0.252
0.393,2.3006406,0.197
0.393,2.3527822,0.0
1.005,2.373562,0.104
1.96,2.3698175,0.588
1.96,2.3456976,0.598
1.96,2.3053832,0.709
1.96,2.2498882,0.0
0.393,2.1829264,0.052
0.393,2.107379,0.0
0.393,2.0260117,0.074
0.393,1.9407718,0.003
0.393,1.85342,0.0
0.393,1.7653865,0.0
0.393,1.6781969,0.252
0.393,1.5948771,1.884
0.393,1.5129478,0.0
0.393,1.4330202,0.0
0.393,1.3555534,0.0
0.393,1.2808746,0.0
0.393,1.2093544,0.185
0.393,1.1410104,0.085
0.393,1.0758448,0.0
0.393,1.0138794,0.0
0.393,0.95509595,0.0
0.393,0.90008545,1.434
0.393,0.8479903,0.0
0.393,0.79876953,0.091
0.393,0.75228256,0.0
0.393,0.70856607,0.468
0.393,0.6673519,0.0
0.393,0.6285517,0.085
0.393,0.5920699,0.187
0.393,0.5577487,0.0
0.393,0.5254777,0.0
0.393,0.4951482,0.0
0.393,0.466653,0.0
0.393,0.43990022,0.109
0.393,0.41479766,0.224
0.0,0.39122263,0.0
0.0,0.36908817,0.047
0.0,0.34835514,0.754
0.0,0.3288784,0.0
0.0,0.31058142,0.0
0.0,0.2933915,0.0
0.0,0.2772398,0.0
0.0,0.26207367,0.299
0.0,0.24782237,0.143
0.0,0.23442368,0.003
0.0,0.22182348,0.003
0.0,0.20997158,0.0
0.0,0.19882287,0.106
0.0,0.18833335,0.147
0.0,0.17845964,0.083
0.0,0.16916223,0.052
0.0,0.16040367,0.0
0.0,0.15215896,0.704
0.0,0.14438692,0.067
0.0,0.13705762,0.043
5.02,0.1301744,5.166
1.96,0.12677813,6.756
0.393,0.14510395,8.23
0.393,0.0,2.888
1.96,0.0,1.958
0.393,0.0,7.344
0.0,0.0,2.92
0.0,0.0,2.016
0.0,0.0,0.497
0.0,0.010955461,6.019
5.02,0.086241856,13.256
9.786,0.4050991,10.681
7.664,0.11544405,3.384
2.71,0.34941033,5.185
7.179,1.4252527,13.917
5.02,2.2212186,5.504
4.278,3.1647086,6.031
1.005,4.221693,6.375
0.393,8.8543,15.682
3.289,2.8336523,0.502
0.393,1.4002233,2.521
0.393,0.0,0.55
1.96,0.0,0.861
5.02,0.08438254,4.767
0.393,0.0,2.814
9.786,0.0,1.451
3.289,0.0,2.497
1.96,0.0,0.0
0.721,0.0,0.0
0.0,0.6505335,13.332
3.289,5.991475,17.864
15.499,22.195007,19.082
20.375,23.159796,5.342
9.786,23.119658,4.898
7.179,19.355682,3.27
3.289,16.01402,3.094
1.005,7.254637,0.032
1.005,2.7961254,0.421
1.96,1.0504775,1.299
1.96,0.0,0.251
1.96,0.0,0.984
0.393,0.0,0.0
0.393,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.644
0.0,0.0,0.0
0.0,0.07345905,0.0
0.0,0.31549758,0.0
0.0,0.65147763,0.0
0.0,1.0222542,0.0
0.0,1.3859097,0.0
0.0,1.7153066,0.0
0.0,1.9950844,0.0
0.0,2.2186446,0.0
0.0,2.3854723,0.0
0.0,2.4989476,0.0
0.0,2.5646667,0.0
0.0,2.5892482,0.0
0.0,2.7669787,10.069
0.0,2.972371,4.761
0.0,3.17315,5.302
0.0,0.09526042,0.231
0.0,0.0,0.696
0.0,0.007156588,1.598
0.0,1.8335053,29.737
167.11,8.70032,16.836
161.286,27.326498,19.465
70.546,29.57554,7.038
57.019,19.561308,1.998
26.032,21.38759,6.151
16.881,17.02453,3.211
5.02,16.271307,4.266
0.393,14.779712,3.952
0.0,16.872086,6.634
0.0,17.835386,5.81
0.0,7.56719,0.071
0.0,2.3085182,0.248
0.0,0.9053059,1.93
0.0,1.8033787,4.701
0.0,2.318755,4.166
0.0,12.897993,21.254
0.0,9.432805,2.6
0.0,4.096115,0.786
0.0,7.6687436,8.164
0.0,4.7578826,2.092
0.0,6.8184133,5.842
0.0,8.552961,5.44
0.0,5.1154275,2.029
0.0,8.859956,9.169
0.0,3.2168186,0.085
0.0,2.0073152,2.171
0.0,5.992431,10.872
0.0,9.880255,8.146
0.0,4.193453,0.348
0.0,3.1009097,2.454
0.0,2.6367443,2.862
0.0,2.5301986,3.179
0.0,4.2168756,5.932
0.0,3.372326,2.81
0.0,2.571319,2.738
0.0,2.4149864,3.258
0.0,3.0643916,4.02
0.0,0.9784625,1.288
0.0,0.0,0.358
0.0,0.0,1.863
0.0,0.43319815,9.824
0.0,3.0870085,12.986
0.0,3.9049783,3.976
0.0,5.760291,5.999
0.0,2.7944026,1.381
