,data,vazao,chuva_media,mes,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,volume_precipitado,lamina_Q_observada,evaporacao_potencial,evaporacao_real_maxima,evaporacao_real,solo_inicio,solo_fim,armazenamento_sup_inicio,armazenamento_sup_fim,escoado,balanco
0,0.0,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1,4/1/1972,0.000,5.962,4.000,4.254,4.254,1.7080000000000002,0.0,0,0.00033887759189688005,0.0,0.00033887759189688005,0.0,0.0,1.5357863739930035e-08,0.00033886223403314014,3.8596896588448553e-07,1.7076611224081033,1.7076611224081033,0.0,1.2599527497053396e-08,1.7076611224081033,0.0,0.0,0.0,0.00033886223403314014,17732.633000000053,1026.1269076771591,41833.56099999969,16706.506092322892,15106.546912158468,0.0,2.5916102073919465,0.00033887759189688005,0.7561334211100149,1009.8240408853324,-0.005512481910955103
2,4/2/1972,0.000,6.867,4.000,4.254,4.254,2.6130000000000004,0.0,0,0.005141040194825752,1.7076611224081033,0.005479902428858892,0.0,1.7076611224081033,1.588110679911528e-06,0.00547831431817898,5.255616248101143e-05,2.6078589598051747,2.6078589598051747,0.0,1.2125168354020868e-06,4.315520082213278,0.0,0.0,0.0,0.00547831431817898,,,,,,,,,,,
3,4/3/1972,0.000,1.029,4.000,4.254,1.029,0.0,3.2249999999999996,0.0,0.0,4.315520082213278,0.00547831431817898,1.4840514970189094,2.8314685851943686,1.5873436796722428e-06,0.005476726974499308,5.2529510315326974e-05,0.0,0.0,0.0,1.2119403054882853e-06,2.8314685851943686,0.0,0.0,0.0,0.005476726974499308,,,,,,,,,,,
4,4/4/1972,0.000,1.019,4.000,4.254,1.019,0.0,3.2349999999999994,0.0,0.0,2.8314685851943686,0.005476726974499308,1.0762412240082555,1.755227361186113,1.5865771979754238e-06,0.005475140397301332,5.250287677167197e-05,0.0,0.0,0.0,1.2113641610341808e-06,1.755227361186113,0.0,0.0,0.0,0.005475140397301332,,,,,,,,,,,
5,4/5/1972,0.000,0.185,4.000,4.254,0.185,0.0,4.069,0.0,0.0,1.755227361186113,0.005475140397301332,0.9024251868759209,0.8528021743101922,1.5858112343704024e-06,0.005473554586066962,5.2476261833458686e-05,0.0,0.0,0.0,1.2107884017076495e-06,0.8528021743101922,0.0,0.0,0.0,0.005473554586066962,,,,,,,,,,,
6,4/6/1972,0.000,0.408,4.000,4.254,0.408,0.0,3.8459999999999996,0.0,0.0,0.8528021743101922,0.005473554586066962,0.4411367913539,0.41166538295629224,1.5850457884069893e-06,0.005471969540278555,5.244966548411726e-05,0.0,0.0,0.0,1.210213027176919e-06,0.41166538295629224,0.0,0.0,0.0,0.005471969540278555,,,,,,,,,,,
7,4/7/1972,0.000,0.000,4.000,4.254,0.0,0.0,4.254,0.0,0.0,0.41166538295629224,0.005471969540278555,0.2429607338513464,0.16870464910494584,1.5842808596354726e-06,0.005470385259418919,5.242308770709573e-05,0.0,0.0,0.0,1.2096380371105662e-06,0.16870464910494584,0.0,0.0,0.0,0.005470385259418919,,,,,,,,,,,
8,4/8/1972,0.000,0.274,4.000,4.254,0.274,0.0,3.9799999999999995,0.0,0.0,0.16870464910494584,0.005470385259418919,0.09477399785276942,0.07393065125217642,1.583516447606618e-06,0.005468801742971313,5.239652848586006e-05,0.0,0.0,0.0,1.2090634311775178e-06,0.07393065125217642,0.0,0.0,0.0,0.005468801742971313,,,,,,,,,,,
9,4/9/1972,0.000,2.008,4.000,4.254,2.008,0.0,2.2459999999999996,0.0,0.0,0.07393065125217642,0.005468801742971313,0.023596351503248212,0.05033429974892821,1.5827525518716687e-06,0.005467218990419441,5.2369987803894263e-05,0.0,0.0,0.0,1.2084892090470492e-06,0.05033429974892821,0.0,0.0,0.0,0.005467218990419441,,,,,,,,,,,
10,4/10/1972,0.000,1.932,4.000,4.254,1.932,0.0,2.3219999999999996,0.0,0.0,0.05033429974892821,0.005467218990419441,0.016636720485133837,0.033697579263794374,1.581989171982343e-06,0.0054656370012474585,5.2343465644700014e-05,0.0,0.0,0.0,1.2079153703887836e-06,0.033697579263794374,0.0,0.0,0.0,0.0054656370012474585,,,,,,,,,,,
11,4/11/1972,0.000,2.210,4.000,4.254,2.21,0.0,2.0439999999999996,0.0,0.0,0.033697579263794374,0.0054656370012474585,0.009816047257845937,0.023881532005948437,1.5812263074908355e-06,0.005464055774939968,5.231696199179694e-05,0.0,0.0,0.0,1.2073419148726939e-06,0.023881532005948437,0.0,0.0,0.0,0.005464055774939968,,,,,,,,,,,
